Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
827,299.7519303067222,298.34134039612786,297.7424797417745,299.43778729418966,301.2910627525792,300.45044253126144,299.19298396563505,298.26884176721006,297.1160204592837,297.03868455953017,298.7920176113785,297.62374176635495,302.8337548088563,299.7720607681731,301.98969724674106,300.1175925374976,301.79127265230994,299.98336656199336,302.0271985195034,302.5272741935976,303.4002519449677,303.4486926835387,304.2262338187948,305.68881933432
828,300.23522238699616,298.9476626640408,298.42707108148,300.06710916650076,301.6367397481483,300.8527376262957,299.69903033887164,298.9322572862805,297.5995483407923,297.5909947989791,299.248246407852,298.25421542623786,303.3045365042062,300.3704514363574,302.2466925137255,300.78261767501726,302.197059777447,300.80101510496087,302.2182323072361,303.01911067713314,303.72213292489164,304.079405046884,304.74268760587864,306.01745582008294
829,300.72223208518244,299.3786981033082,299.17968924402993,300.7398777282223,301.94835369289035,301.282881505778,299.99543440563514,299.61111446505726,298.17659327569356,298.4646846540956,299.86134249353654,298.9191390847909,303.4796875643872,301.06560335104433,302.53942692467086,301.48028939795205,302.5225436830687,301.55496899367216,302.0310674024095,303.4729340829585,303.922286992579,304.66923772071954,305.1313057068926,306.1889436880596
830,301.0813318067446,299.67256667534895,299.99021827385036,301.3961670382701,301.9918123142427,301.66816540324925,299.9941155431789,300.14824085664594,298.7710796870428,299.269133611552,300.3270666066322,299.6309426936514,303.54951215439314,301.7386274258138,302.8420568130692,302.12557119454965,302.80555566432673,302.17225568850336,302.04258649307,303.98598140834673,304.17524171719833,305.21273722957466,305.4691800277719,306.3171881203337
831,301.1367311638534,299.69673874492406,300.5604888368155,301.5566972407646,301.63803276297887,301.73494823196035,299.7806112216169,300.4555460709613,299.11476517297217,299.77851313767707,300.55105006225546,299.91033495360165,303.44921978116963,302.1120010839909,303.16702496764987,302.5576282925927,303.1468097234924,302.6771418863168,302.3061012089783,304.54952736940334,304.4658414462358,305.6079864567426,305.66972473277946,306.3178115691799
832,300.96513454849736,299.7702774872043,300.8663335392178,301.2003766802209,300.88313149260966,301.3420713414421,299.5096610009987,300.669163078473,299.2437742759767,299.7980474464657,300.36298728508723,299.97789026889086,302.9484516597905,302.1615210248105,302.9501083279244,302.7645050289172,303.48437892282294,303.06004234362564,302.33852357809036,304.89793541084646,304.6106022988843,305.6387887885791,305.5763006488662,305.83978409831127
833,300.48453317209504,299.7192434079214,300.721681462064,300.32130485278225,299.750361002767,300.42689713370095,299.17409440302794,300.55278971826573,299.0032730982762,299.53750026684685,299.81375558539247,299.6082412459378,302.04347682878307,301.7395168770527,302.20140998642415,302.6486857846432,303.7360511238256,302.98264254770373,301.8540642727774,304.88719268533964,304.4440712069931,305.08635264461395,304.9455212563617,304.5778075727223
834,300.01225302850327,299.3138175278811,300.26032922655844,299.2754869467436,298.430270951583,299.45968874153533,298.6906220422047,300.12512652227264,298.49400670841305,298.97362752098536,299.00836056143817,298.96527645635257,300.84561753565487,301.17938188460516,301.33200446907404,302.12916661621756,303.7832880760132,302.5860189657843,301.2539186706901,304.6256344236659,304.0862681578157,304.3572811040872,304.06183365851945,302.895748824593
835,299.53248660990977,298.79957185731126,299.8794347250151,298.283802160735,297.35024307908765,298.75543681553586,298.1661688858447,299.57613561667773,297.8436573921546,298.44388134239256,298.2856018649201,298.20390200442125,300.059409283579,300.8439986685748,300.81885017404966,301.5926055639247,303.7658818238335,302.248364682463,300.93358792713576,304.33132121629495,303.87101319328116,303.7630054493918,303.31966369430893,301.73033652911334
836,299.3211788701802,298.4577478898348,299.7468366531505,297.5566607210773,296.6445371641059,298.39486270254173,297.9160207419812,299.1977902075301,297.28652517765244,298.1723157800198,297.8498893680774,297.60804530729575,299.6794515223528,300.73278388011164,300.4429091193319,301.33781329271613,303.7144354714814,302.2673259232023,300.91344496198883,304.2824299182243,303.9073041615031,303.63522490584074,303.0180456081371,301.28307711510394
837,299.285043299865,298.5184745869751,299.9694525279478,297.28957687736556,296.5905514029873,298.3830701234887,298.1155134052372,299.19121003488914,297.1786599867819,298.281024781384,297.8453398642755,297.3278237708143,299.7885057815213,300.85518467718435,300.3583752798699,301.51308680372614,303.81063110038895,302.6371596989173,301.1985918851739,304.4392021699256,304.2548258341357,303.91034528210486,303.2736272026916,301.4816098257749
838,299.4460528406703,298.94189200737657,300.42266772847023,297.5030836596388,296.7689620321793,298.64994828920004,298.63276714887894,299.47934233119025,297.3707839347098,298.613977656101,298.13986326427664,297.3758781733566,300.2441311670205,301.18735156572035,300.6151481038874,302.10282214113016,304.16196905752093,303.1413395286288,301.7852760725317,304.92010534297,304.78164935175135,304.4628065943666,303.88335993409027,302.04742051568707
839,299.671671864197,299.50321913424546,300.9827812566854,298.0003429696855,297.3401173664997,299.0219079081852,299.2775595262006,299.88339060960317,297.8264321402145,298.97041742614806,298.69144119622933,297.66292905964355,300.77954379527057,301.60107163276416,301.16455993741397,302.73949032818786,304.5691017538855,303.5911887312427,302.52157434922265,305.47937064370484,305.3625438058516,305.17210238632316,304.47122958340134,302.8870330155432
840,299.90305956157846,300.02284970495083,301.51096483869713,298.5973666852392,297.91549589057485,299.3865896197246,299.84717721708705,300.18956031683484,298.39605752178676,299.39336590769716,299.2720456018703,298.2640917508222,301.2617893466466,302.00447530510684,301.57418840637877,303.1350681433232,304.8198240070591,303.8940362284474,302.9285379694708,305.88168308494687,305.72282955623746,305.71366029065615,304.85471099274827,303.48403563313667
841,300.15134116290045,300.575385543069,301.97311519636077,299.19928422888836,298.47739979136765,299.8025657980111,300.44254829447726,300.3952591817678,299.008041918667,300.03412512363406,299.8989853105109,299.0018674618173,301.7548476066311,302.38431825690185,301.63241859489625,303.3825091838878,304.94301264510227,304.06274655423204,303.1442045754921,305.98815014469875,305.83649690389296,306.2596932150277,305.1386805615078,304.04796933732405
842,300.3419128139883,301.0643793372076,302.2104839665421,299.70343616455483,298.9373392621021,300.3541570037201,300.96272898269336,300.4076190242685,299.47586746400776,300.5676844345901,300.36087812274064,299.71473585089143,302.3626863579385,302.9737201382685,301.72814547318967,303.691918269995,304.82333582995466,304.31217920742034,303.46437597169444,305.9414341945217,305.8099437855422,306.5227436353666,305.4628941697918,304.5459771706058
843,300.25286818352583,301.22161474845353,301.9528162605888,299.6991051053167,299.15286094699377,300.701158309234,301.0602132732634,300.2306965215093,299.6641875705497,300.751009376151,300.5989487558584,299.9888768824594,302.8848651388271,303.3429959290281,301.79596066186804,303.9762384857325,304.63331882497704,304.26202535577335,303.98888202155496,305.7971591588551,305.7494813725325,306.60278399889114,305.7932804170241,305.1840012449555
844,299.8409740565111,300.9843079407222,301.1687985277163,299.38997690831303,299.23501544459305,300.70672256349326,300.79750722544935,299.8416072132436,299.71165955044404,300.46857366228954,300.62597572347056,300.0228487127933,303.10565384252794,303.34781048569477,301.7667534709088,303.8553773591588,303.94889850369196,303.61203356288354,304.32075435766916,305.1912918555635,305.39142623351523,306.22214155367175,305.70458988665604,305.6799790023311
845,299.1842749771981,300.3613001204589,299.85115467277825,298.73404147227023,298.9507142831705,300.2930443838117,300.04372724010096,299.1678766409962,299.4714932291508,299.8577107998032,300.33985254793487,299.78905716568534,302.925359480784,302.7054706737815,301.4208805675452,303.1355321303231,302.74256394961185,302.39792673903867,304.12029383379735,303.7141660162359,304.38290840161477,305.328369374088,305.0569405876935,305.79183249149685
846,298.40427331888515,299.62337375927865,298.3614650914718,297.9578282150689,298.54966988056896,299.7631517527237,299.2393529220387,298.22095466954846,299.06250063189964,299.1372009776648,299.9508139951491,299.35285517995,302.52514399041985,301.849095205451,300.9588141324955,302.13435170719316,301.1237170727455,301.1191001267095,303.62387529135265,302.0035340549604,302.9315485641635,304.08091706758,304.02911032467,305.5080396374946
847,297.9417619356591,298.91738559350466,297.06737251989995,297.1432903752969,298.2023153437845,299.3175549853085,298.3948910641714,297.2025758336593,298.6418240653539,298.36356205328866,299.6229361402207,298.9124315251268,302.0495520650399,301.0509223106756,300.73286789790495,301.5307889637222,299.75504828214605,300.3087210105982,303.28085475944215,300.7394219287619,301.64946249902886,303.02988868141375,303.2733437628886,304.99533556940236
848,297.93848645594994,298.37107661637174,296.31189917360376,296.553409613308,298.1136797870475,299.09343027686504,297.84184989898534,296.55603214705724,298.4535520583702,297.8707185782707,299.5702766634378,298.53307703835554,301.7567943990811,300.4985304725166,300.8889573738456,301.37001395345163,299.11457370567274,299.9544807144575,303.22006389573335,300.29861005029505,301.14842721841256,302.4208656975699,302.9156910007787,304.7669660215035
849,298.48424341557654,298.30297428355544,296.0732278044583,296.57598982754945,298.26734220291127,299.31982750582824,297.69582646076356,296.45397722141274,298.568314351966,297.708349743554,299.8511524120967,298.60484700814374,301.79930896174443,300.4105627714761,301.4015692488792,301.72289903746986,299.226924877316,300.200427005374,303.4817168298141,300.3760647455517,301.39669001765697,302.2706361163371,303.1238615134853,304.9578026406233
850,299.2702632507407,298.59944376679005,296.25699515971286,297.00755495348125,298.62915380594035,299.8129289587466,298.001053829646,296.88313379226685,298.9476506586841,297.9921906712207,300.33440336819245,298.9602291510369,302.26871575510495,300.67439618564526,302.1492066328754,302.22705999549834,299.74370058716096,300.8607027110424,303.9348444291781,300.9079951437262,302.17793174562865,302.6062548486189,303.736978520722,305.490964364287
851,300.0136303560327,299.0665416091619,296.6520437503047,297.6323565924414,298.99988872615114,300.4127750245864,298.43040516191877,297.42325705762937,299.48775528578597,298.4184072188068,300.8324613452865,299.5020392394649,302.77319030841994,301.2175308719765,302.7678713740702,302.79474221055074,300.4023164422603,301.59037356151725,304.48671396070375,301.68431544823744,302.9140914574955,303.20648810487216,304.44727182220345,305.9521862870638
852,300.5001924757346,299.49500828902774,297.35682764160896,298.19814589041033,299.4198935923039,300.8188812623527,298.8478900074362,297.9792465498627,300.0153065500864,298.8974735160641,301.17764365485004,299.96862763931335,303.15890261373085,301.7265228506142,303.2236229655519,303.1990920474581,300.7802209210781,302.12463952150614,304.92630904860033,302.2163035094093,303.3596789631251,303.73457524471377,304.89440164567895,306.20727681310916
853,300.90709556376413,299.9299322657772,298.0584971156752,298.9491585843792,299.8695629237821,301.22591358288133,299.00899123646985,298.43519703244425,300.4385494671336,299.31269219401537,301.41526256991875,300.3874529454831,303.3304452252153,301.98964240235864,303.37887597538383,303.63510154103386,301.0287188439418,302.62286935663764,305.3039565918845,302.422706238553,303.60241748518985,304.0123834280823,305.212492918399,306.4072733701206
854,301.22413633887203,300.3430127890795,298.76319480026626,299.67601133953366,300.2421912787143,301.51589152938044,299.05871466706463,298.8248872307134,300.7425433619719,299.70839573427116,301.72493553538675,300.71967220469537,303.4506137613876,302.1939198814619,303.46139673800985,304.07993428068255,301.3225845908778,303.14476326784416,305.52103266652074,302.7415036008403,304.0256815306423,304.2032531745252,305.5399490606452,306.55004288468996
855,301.3278983645434,300.3697811420672,299.1570302835878,300.10812647393936,300.4119421050979,301.311595610987,298.8838283326523,298.820282974963,300.82929686881477,299.77519083594797,301.83392493046284,300.8222866528669,303.3764456268964,302.3019336140209,303.4931508702949,304.4921129423473,301.8223406452876,303.53472422593893,305.53398648696236,303.25816028673813,304.53094178735233,304.4953130563981,305.830117102457,306.6280907431487
856,301.1105082681792,300.0750192963064,299.43794861381184,300.1943400519478,300.4190855216114,300.4034641769148,298.7850221045945,298.4888101307193,300.74925792270454,299.6705277031098,301.5479572777813,300.68196705594727,302.73346808761465,302.49328161058196,303.10880349776954,304.52341712988283,302.24725497134136,303.6112507487322,305.07296358331445,303.93493112096445,304.93361414626634,304.7075212552449,305.82061408195494,306.2102635291547
