Experiment,piControl,historical,historical
1385,301.31567464497374,300.94145065377353,300.6495593942851
1386,300.3644812793397,300.77600983730173,300.2565595020033
1387,299.41836411714195,300.4322467817815,299.8412557953275
1388,298.7424166575483,300.36191433540654,299.69800704514637
1389,298.50058363156967,300.56034562827006,299.7804292890365
1390,298.3903093158351,300.9257453250231,299.9280882507647
1391,298.28107587916736,301.17884345088396,299.9348521793249
1392,298.2812221758167,301.05159132657246,299.89253440079597
1393,298.42185458064233,300.5898370156558,299.8880670945544
1394,298.85187294422457,300.17503707660086,300.0471060669433
1395,299.2358498098744,300.3607643622407,300.3108168453416
1396,299.61055962700505,300.6472424640354,300.6187606560356
1397,299.69080113008965,300.75800452529006,300.64966499156725
1398,299.54506096881954,300.30592625544006,300.5138612660467
1399,299.2528650540983,299.8233512903409,300.28186883508505
1400,298.96699417298396,299.5198844842893,300.13331190868377
1401,298.7192784093056,299.54499703630853,300.0376203386334
1402,298.52847365281724,299.683327351037,300.0045154045554
1403,298.33063629975476,299.80729804164145,299.94645914592655
1404,298.4174872236731,299.8689179111647,299.8349099623888
1405,298.8166218720358,299.98100951210307,299.7465393900338
1406,299.4390244878352,300.17959674255786,299.8941438943801
1407,300.02440154024885,300.4861964985712,300.159214588122
1408,300.3859988721166,300.7119273316144,300.4864314366352
1409,300.5173364320064,300.67428066514316,300.50329576312987
1410,300.246613060502,300.2645799544064,300.37395029824825
1411,300.02777255463405,299.79642649150213,300.0863501753168
1412,299.91474665708733,299.4174246430969,299.98318341904405
1413,300.0672948142842,299.3525217196115,300.0854624449624
1414,300.20148247749233,299.4509535183316,300.22697183667725
1415,300.2493484610686,299.57230986067776,300.2215548336638
1416,300.1890722399933,299.6130858070913,300.14484781945333
1417,300.09446525227685,299.6923302190625,300.1258925551732
1418,300.096692786172,299.88331514953074,300.25205466021475
1419,300.2056133856144,300.2248394722929,300.49923816992595
1420,300.1536057698731,300.4270472900119,300.77002285703975
1421,299.9529043662574,300.49281112059975,300.83722781801947
1422,299.5060179013243,300.1837609025001,300.4693285297564
1423,299.039823477573,299.832630779256,299.91017587923454
1424,298.5974290003259,299.57128696737027,299.54542999519936
1425,298.36600860974335,299.44939705681577,299.4500701268652
1426,298.3493603415028,299.4586013563106,299.47752334149277
1427,298.3205382615791,299.38352695868076,299.3840499687456
1428,298.37908893210107,299.37475524912776,299.3156893718579
1429,298.6341673686291,299.14539032080927,299.2936146278527
1430,299.2090108570491,299.0232660616462,299.36051160435704
1431,299.7430051696551,299.16033117651955,299.7117026335968
1432,300.13619589684936,299.53532607905703,299.9834709652383
1433,300.16014202784095,299.82713340498225,300.1084682541898
1434,299.8843242581385,299.78713141976556,299.87197864362207
1435,299.5902581849094,299.6746649412092,299.6433710047327
1436,299.2998763596099,299.7008367473831,299.51865022814565
1437,299.2472364456123,299.8602390803483,299.52048524484275
1438,299.1885307985842,300.1056189563669,299.6132441684822
1439,299.22171466068613,300.2647172666152,299.6372699659656
1440,299.28063714708713,300.3896382591668,299.60908027083593
1441,299.4381744195086,300.3666355250718,299.6244238366381
1442,299.6961466221057,300.1698791387242,299.9381807308714
1443,300.06492000904836,300.15567273417275,300.4313189322582
1444,300.3003968484273,300.19952550616784,300.91922197838784
1445,300.2643269150352,300.24807674199405,301.05155760842985
1446,299.7811284892029,299.89768764889595,300.8501602501787
1447,299.2298387166597,299.4663376066803,300.4955145873019
1448,298.8638456328261,299.1296996376982,300.24827255481205
1449,298.89359001203064,299.02248533456077,300.19103537909797
1450,298.99770705276836,299.0150587890969,300.24074542518855
1451,298.97743675152356,298.8888585993879,300.1464279664704
1452,298.8891971391586,298.8002542406512,300.02887866575685
1453,299.0056600213841,298.8261271586412,299.9189247259892
1454,299.21427067441306,299.0973668844943,300.06064035800125
1455,299.55372912284736,299.5044704900217,300.2054256677076
1456,299.7114096774215,299.90138757028393,300.3647746748034
1457,299.70514495541187,300.2560339830322,300.40763612847104
1458,299.36298271411556,300.34123553074573,300.32853006020565
1459,298.98638756087115,300.2132247490268,300.1639172342869
1460,298.84683042065,300.0639230288568,300.0126472678242
1461,298.8295366223636,300.03483666248053,299.98689472591803
1462,298.8921171627476,300.1331216346742,300.0443863017355
1463,298.88749882418125,300.1646725090255,300.12010136602845
1464,299.01434826985707,300.17903089232004,300.2268909650263
1465,299.26759894359503,300.20769956361846,300.50890330892344
1466,299.69581574148424,300.40693460453076,300.856577099055
1467,300.20784571888544,300.74104691170845,301.35284975054174
1468,300.6247641035257,301.08375573141683,301.6939401074087
1469,300.6470859464989,301.18510643443994,301.7340734219193
1470,300.337601776349,300.99503171518234,301.41110294367417
1471,300.0233927439386,300.7503488643321,301.0119175033616
1472,299.8291957270944,300.6391775779832,300.90566176004
1473,299.79533099391915,300.8176662094946,301.0515384156675
1474,299.7463999116712,301.09965633285475,301.41086611113155
1475,299.77229129795387,301.40021767905256,301.6659593792235
1476,299.80118376138034,301.5942579860724,301.63641764778987
1477,299.9191887902862,301.7385893947708,301.292267650913
1478,300.1309214126496,301.8875528797584,301.07885299491176
1479,300.3387304802189,302.09231553396575,301.0417985658238
1480,300.55137119535624,302.19650422266835,301.1442086503419
1481,300.51640524463414,301.9361649702505,300.9821577073651
1482,300.25213158797845,301.2894913969979,300.6499783767401
1483,299.7911512534005,300.61246322883636,300.25309906407193
1484,299.482646884446,300.16731118011455,300.0324617626706
1485,299.4024449844747,300.0635419843252,300.1026078009499
1486,299.5278580696841,300.04073218801983,300.2674454420745
1487,299.5596124434773,300.0001511538325,300.4199055030179
1488,299.5024124365056,299.6677834250275,300.4651261761674
1489,299.2866560562013,299.34968961797915,300.5406056226935
1490,299.07708965955925,299.33997026757294,300.57474014861987
1491,299.23025493247354,299.7280665873471,300.7043838158258
1492,299.4703175825667,300.16744846464275,300.78166311041736
1493,299.68582713433045,300.2789545453075,300.75868101748443
1494,299.44358559593996,300.1652185314427,300.40932455224316
1495,299.1902432751975,299.97967172008947,299.8966348209174
1496,299.133666964184,299.906752793848,299.54843966561526
1497,299.2526058587887,299.99449833854675,299.48835984945345
1498,299.39423203798987,300.1377408901176,299.5801661754322
1499,299.38924319317624,300.21354247768335,299.4381738677077
1500,299.43525606596836,300.23630831432735,299.24942061395876
1501,299.54394179097073,300.43870170869155,299.2078369122458
1502,299.8361775353804,300.8429799143166,299.4673232377702
1503,300.1479500272392,301.34789185114545,299.8433492559138
1504,300.43142639174624,301.6234821015652,300.1846945693582
1505,300.46953279505686,301.5921088331292,300.3119550230804
1506,300.24994618104773,301.28869334891607,300.2199885928751
1507,300.05601821416036,301.13697810918126,300.0629646872937
1508,299.93855980068037,301.21720125159834,300.0324074410932
1509,300.02677400890275,301.59251131418233,300.1200113193188
1510,300.1322686302116,301.9967474231032,300.2317244481904
1511,300.2330113691882,302.33573937045753,300.22481083842143
1512,300.20094887985834,302.4559166200307,300.22534904858026
1513,300.0238298107644,302.5269579516501,300.2330670714411
1514,299.83702352932755,302.51391266439737,300.36252996342245
1515,299.91599793463,302.5246965696071,300.51135254653974
1516,300.00183496490996,302.19360027091165,300.68009201725096
1517,299.95610234570046,301.31816810541005,300.78794578888386
1518,299.60050938408955,299.9946503219286,300.7934293930572
1519,299.2476400176071,298.9933679750886,300.7219217476072
1520,299.0248749672972,298.60083358230406,300.80112175668336
1521,298.9930466770295,298.64363914111914,301.0719463437708
1522,299.0574767325994,298.6862933904899,301.50002175245226
1523,299.1533587034037,298.6370033662091,301.80758940018615
1524,299.18004312756597,298.68371812050145,301.9122645084349
1525,299.1991391637533,298.82187606531573,301.91013732538966
1526,299.2095986812271,299.2336335061521,301.93862767233463
1527,299.3731597750245,299.64679931027695,302.11736741791964
1528,299.57996152637753,300.00276700395233,302.25236259782
1529,299.74443017283323,299.9627148365201,302.1439913439346
1530,299.6599967593493,299.5989519162933,301.6295706856999
1531,299.4683021479132,299.07890261163055,300.95459575759946
1532,299.36546509833005,298.70436426366723,300.35097428398825
1533,299.44924574373954,298.6160419044948,300.0846669938628
1534,299.5793459102423,298.70645189884533,299.94659058224255
1535,299.6683604287816,298.72131700976956,299.8106699341703
1536,299.7620579613274,298.72027024829555,299.65349188909494
1537,299.9544290050289,299.0210483817321,299.6684007764345
1538,300.2917865565865,299.5475541295561,300.0053217127906
1539,300.58560713312335,300.15003725324976,300.386149756935
1540,300.7671358241748,300.52710546753445,300.6962817568726
1541,300.7100958681402,300.7368604078431,300.76654410967757
1542,300.4795624330877,300.69258942800406,300.6422375624522
1543,300.1786510508783,300.57189021834097,300.43797010652617
1544,300.005350205983,300.46263910320755,300.41979427645805
1545,300.05939854368626,300.5085663379166,300.6186811573604
1546,300.2572204688026,300.60310792256183,300.9221447970271
1547,300.30477292782285,300.65414115159155,301.0299804294925
1548,300.17251267411683,300.6286426078952,301.04381512627646
1549,299.88637142983174,300.6051969226276,301.0572833964256
1550,299.66934285071204,300.56754278828754,301.19483738666236
1551,299.70158251556893,300.59341610645765,301.4086385362029
1552,299.9271355073469,300.7535957467431,301.6901042262063
1553,300.0630638675232,300.77548714950393,301.7905200024897
1554,299.89614734218077,300.5302565003881,301.71162386805287
1555,299.481767894626,300.06909436536847,301.58470414209495
1556,299.1644161079851,299.8792950775954,301.69246421931604
1557,299.0353247198236,299.9486617096359,302.07482442740314
1558,299.0351231340303,300.114393134317,302.51080786164147
1559,298.9052576662247,300.0233726430845,302.8180792333874
1560,298.721693431804,299.77167396169995,302.86675561117687
1561,298.85054769423687,299.38880176333066,302.8178083815228
1562,299.20810611274607,299.2921311397097,302.6150535350375
1563,299.68297954253836,299.61131996288987,302.5778234564028
1564,299.8398773002505,299.9773616355097,302.08173209598
1565,299.8219110904992,300.1513507683523,301.2548997149924
1566,299.5529907684854,299.9130688981794,300.11928717520556
1567,299.305627280432,299.72253398816673,299.54555738821546
1568,299.18882733311233,299.7178777142995,299.32154131887205
1569,299.31354041154094,299.85441008160393,299.2912728831816
1570,299.53624581438925,299.9646688858743,299.1259253092638
1571,299.58956225969365,299.9542260489416,298.9372147968392
1572,299.54379392291867,299.92400900655826,298.79364042773204
1573,299.480341854108,300.01458679167695,298.74024274458026
1574,299.6923946941693,300.3192319984749,298.9686549616438
1575,300.03081961585553,300.7355479099544,299.38777236542404
1576,300.37493468796873,301.1167425522207,299.63227795536363
1577,300.4655029583314,301.18811089849373,299.4621687229776
1578,300.3187367116043,301.01726905779645,299.0359798859055
1579,300.12776376778055,300.8012717546111,298.7049318728718
1580,300.06806289967375,300.7406456383665,298.6768356863004
1581,300.1777406527408,300.94540672263696,298.6790352561066
1582,300.3933596531071,301.2643777784234,298.63507808959713
1583,300.55518031950675,301.5485533399651,298.5304363640822
1584,300.72724516006673,301.7125508146696,298.55272620501006
1585,300.80053545717897,301.81547545331335,298.9065914346149
1586,300.91440881716267,302.01316563875895,299.2815808245962
1587,301.1182818869352,302.3749167828027,299.6111559220689
1588,301.32572361547386,302.72212846674194,299.8996682893421
1589,301.3746029114431,302.8184189455821,300.0463753979508
1590,300.9524921504165,302.37840764351125,299.92052979396306
1591,300.456103177517,301.83101368119,299.5650284346061
1592,300.00476667987357,301.3625037007598,299.2932056492387
1593,299.8452121582147,301.3474271081429,299.27599596848034
1594,299.7238372438232,301.37273526625876,299.35740118616604
1595,299.48148394530466,301.2945805192555,299.4456115218571
1596,299.1601046124193,301.00252816318334,299.5050351553169
1597,298.7552209227128,300.482092710855,299.72814792886174
1598,298.91539297982786,300.0403660611954,300.1299021510424
1599,299.36929561184206,299.8718268639935,300.6178277644677
1600,299.8122076549596,299.85490484899566,300.99264411660505
1601,299.79593134149684,299.63627562665164,301.16775712517443
1602,299.48712571861194,299.0538066779519,301.20614385043405
1603,299.3256079249172,298.5163013119586,301.17437931356875
1604,299.322333122217,298.24994062555044,301.2098366428539
1605,299.4386357200261,298.2960568664876,301.4588406117846
1606,299.49754699739697,298.36967197338157,301.8574223060638
1607,299.39028164989367,298.44102150336266,302.23143687676156
1608,299.3302404989119,298.48031139518156,302.36967113023695
1609,299.29183132582534,298.65484932569933,302.4145455610367
