Experiment,piControl,historical,historical,historical,historical,ssp245
857,300.24725860926213,299.45710076703676,299.0764453543821,299.34298918136443,299.74757080522335,302.08928500590144
858,299.75007366381504,299.1245064686113,298.39411538933354,299.05433718496556,299.3546212525169,301.59584568357997
859,299.0676676134169,298.81326015244275,297.6714895469163,298.8507181659345,298.808168355492,301.1618697166644
860,298.5982401574122,298.7150492080129,297.3311203959791,298.86976293296016,298.30684605422266,300.9838698907215
861,298.51175140750576,298.956743796269,297.36618371516664,299.2026737794361,298.17079749574685,301.16867654299807
862,298.62900425532825,299.1630587069213,297.65227770317955,299.42684116684626,298.2719735790949,301.41060690011585
863,298.8078727523125,299.2786816929944,297.8773024567638,299.4889401539479,298.4677644209867,301.58338862478155
864,298.9328809222884,299.2919713106565,298.0871672346404,299.3764644255634,298.6550779732524,301.7154859196194
865,299.2234198272623,299.2329411406918,298.3927133349044,299.5156715126245,298.96545314263255,301.69961127299626
866,299.6922153026063,299.337989758177,298.9166771745384,299.8868135649248,299.41814482311895,301.75117275491107
867,300.1408788636245,299.3747070024963,299.3507045826709,300.17102457352706,299.869089549478,301.84164396741454
868,300.2173240698533,299.47233113953394,299.63781399009923,300.00896242178436,300.01432538939844,302.0818896484664
869,299.8601271274472,299.33983814810244,299.5270077175756,299.54394473345855,299.99661937429784,302.121097095645
870,299.1536769001806,299.02488811195025,299.39446109645417,299.0696911509228,299.748129716792,301.94275909940603
871,298.58152882390596,298.66207027334593,299.18158601203817,298.8101562910817,299.44206849254107,301.6269054262719
872,298.27956859821126,298.37971371906457,299.07379251204,298.78323981880067,299.4078255885499,301.41478599100014
873,298.30641371240927,298.3868169232774,299.0537095072884,299.09110453133684,299.6036873978112,301.4876589644362
874,298.39136086563354,298.531953662816,299.1465143491084,299.55419823898075,299.99646763168977,301.8548762682953
875,298.49098538484463,298.6772009974339,299.2258489991437,299.91820169922147,300.02881198551626,302.25670112762106
876,298.71491033239494,298.8719866604334,299.3919611396985,300.0646893850033,299.98656593688446,302.5412637960315
877,299.1331485837895,299.16612174266146,299.6752365757488,300.1035605207265,299.8343178620746,302.786824553535
878,299.6094968779139,299.52569799535263,300.0520409273951,300.12642332443016,299.7142962835882,303.18993887728976
879,299.9007888841332,299.9250630428134,300.3933428292683,300.17075787706153,299.77762172616843,303.50472088711894
880,299.95557752894285,300.06594035493475,300.4424265423147,299.97985496710413,299.69604086665856,303.66588584905554
881,299.8355269465373,300.0694381170549,300.4131084101654,299.5239671058386,299.5137770253043,303.53946801231547
882,299.35636285853167,299.9283305935744,300.2177405184206,298.69658087403934,298.8376187866365,303.31665899731115
883,298.57799268278364,299.7887565427766,300.05938984628887,297.9960702151622,298.18134212543754,302.96455374824336
884,297.9249427946034,299.79523234684297,299.95515774718916,297.57837376416796,297.636567220106,302.64320489927997
885,297.67916095658967,300.1089807026245,300.106810978959,297.5350738148277,297.4507163104452,302.62608878804303
886,297.7804632093617,300.6588229228016,300.5133450781221,297.6728301176469,297.61820083306276,302.87946329651345
887,297.8764929327957,301.01371658429235,300.8577771944293,297.84274281269137,297.97867398044485,303.17159986476395
888,298.2011279273942,301.0670977749341,300.9720512209674,298.14967241528,298.4373505557087,303.2276573258404
889,298.65539788542884,300.8762390333654,300.89412221670256,298.6104619546574,298.9752206043741,303.1833725908125
890,299.4628646814477,300.67236650619276,300.7886951769695,299.17825746552916,299.5606797887653,303.14973488980263
891,299.94822400308664,300.4446755714626,300.56005365498635,299.7876170411289,299.9652435093449,303.0635519354791
892,300.10178509746066,299.93995278998017,300.03127046643664,300.16337746522544,300.04366625156973,302.708099816372
893,299.7067857381139,299.3351396472437,299.23889422586035,300.2588893347584,299.78148857569,302.03262057197355
894,299.0603481520085,298.700615127628,298.2480528049892,300.1006471459469,299.2093496003852,301.32358016067207
895,298.4854002057835,298.44410558231533,297.7083551274688,300.05287021184824,298.4815574772941,300.85264827046325
896,298.1601861534781,298.3813116161907,297.371237870073,300.17669987208143,298.1344700114923,300.791930026229
897,298.2524209515336,298.487694382934,297.3037107142031,300.5007302198846,298.1000986679794,301.1631433102739
898,298.4655430640167,298.5969757597123,296.9501714049316,300.7801561180385,298.37508140158883,301.64169950836475
899,298.59167710286766,298.7501756809224,296.60683381838686,300.8800181382023,298.43102153083765,302.1382409925811
900,298.6819551006228,298.8867327371704,296.4410638755737,300.6389377703878,298.55671940843285,302.41174380404726
901,298.8637072124907,299.1615011043846,296.82654562974705,299.898448614267,298.79749353002694,302.6606534322752
902,299.11379642391756,299.58731369156123,297.4623690619112,299.2738545035908,299.1731793087428,302.86507429234365
903,299.3545471598789,299.9307774094668,297.94820393426437,299.03751881641034,299.7262184972197,303.0558411737646
904,299.4862162958663,300.04069444643864,298.01648375251324,298.9764695107262,299.98743417210954,303.02575031849125
905,299.4518495922861,299.8145429133101,297.7729867649507,298.7377568359277,300.01603537951587,302.75842941546415
906,299.2610716530773,299.31431127241314,297.4734493258657,298.02508169910266,299.6532099919745,302.2746032202611
907,298.8969654815582,298.78291695783395,297.2069484768078,297.602842732797,299.3942912097786,301.79374436346853
908,298.538319335749,298.4499628709732,297.12708053500836,297.49460061489407,299.14283120039386,301.52346380329385
909,298.3704949838491,298.43929862762434,297.2702317729249,297.76323982418415,298.98059970896134,301.5880270656062
910,298.47437038649326,298.6544843427292,297.4130386765354,298.0190127443882,298.8742266240883,301.8308850891558
911,298.6235950247519,298.8356214143168,297.5052898100276,298.14959292919025,298.90835041586877,301.9874993722911
912,298.73462634472145,298.9722525933946,297.77669373711774,298.3723565343806,298.86362073389176,301.8986426501527
913,298.7570802351919,299.13662181495687,298.27051439702154,298.7092946469824,298.8099258921015,301.9437368859228
914,299.08448419288646,299.44696031689506,299.00511946258416,299.1044090618547,298.93134709336044,302.11561718602894
915,299.3665371127753,299.8426089523995,299.3891158762869,299.08512279198925,298.9688450909797,302.3425264247507
916,299.55795937957646,300.0281087776934,299.6437450957696,298.96280296096,298.9542308469026,302.3288593568227
917,299.3103829368513,299.94019198589746,299.5200547122777,298.7418113393974,298.44801277639084,301.9783456503168
918,298.7890862557818,299.77227652020696,299.33465379375394,298.45053325198234,298.0169699063956,301.34750610453773
919,298.2524921299671,299.5683567750846,298.97094006996485,298.14014476799383,297.5892634361143,300.7684016510277
920,298.00413461092717,299.3823592719744,298.79794627330654,298.0304343614382,297.4025508665724,300.5884138429108
921,298.1849851169076,299.2430804378445,298.7788040715971,298.28278757634075,297.4866387959514,300.8241322036718
922,298.4358332002026,299.3007513016421,298.80042332416633,298.5926522414395,297.7081489936493,301.2608482491101
923,298.67015473521604,299.3822737153193,298.5792354827087,298.69057855686134,298.03328676443647,301.69419651413824
924,298.62189663655874,299.4383516053967,298.4200273812069,298.63121830234314,298.43803776981594,302.22742779961686
925,298.66443400422526,299.41618959035594,298.47658853463787,298.72682474276,298.8804730920627,302.7066860677366
926,299.0280002642305,299.6645901278411,298.77797539712145,298.958317961979,299.4264482801423,303.0111753233102
927,299.5912302883626,299.8838572083882,299.10077477428354,299.070541147974,299.85073034889496,303.2144931678733
928,300.0678325106182,300.055161919932,299.32313084012776,298.9420616530601,300.20193562498827,303.15560068258816
929,300.0229971471759,299.923091509283,299.34172351088836,298.53185165273396,300.30221208941344,302.9219463308557
930,299.7184770931146,299.67046633678274,299.1126425886726,298.01574966742623,300.2114917256761,302.36926999737165
931,299.2917600942952,299.4835203448646,298.79986162585084,297.6473367107366,299.98153291849206,301.89698861825195
932,299.0147595961815,299.5578668326995,298.7670409727271,297.65273969893116,300.0364302245887,301.9107752148402
933,299.05111076653367,299.8514923871399,299.0892287221643,297.9817271074255,300.31456058355207,302.27910334226425
934,299.3404252158162,300.1665399350181,299.4793783542527,298.19977375107555,300.7020166639563,302.63438989451305
935,299.67588656405525,300.2461370983672,299.66592293274516,298.2045952936535,300.84102656895533,302.6957225830252
936,299.88761323972466,300.29340757875747,299.567366109794,298.38680513806156,300.819365296512,302.74462730293254
937,300.0545375113655,300.45785305486567,299.621769647583,298.81022901475575,300.65762036542844,303.0061728620413
938,300.24922082216347,300.65367510120115,299.87098908181343,299.3719296229114,300.44149944713837,303.3803905423482
939,300.5758522965499,300.6544982490578,300.1764269921828,299.8267115345762,300.29819875822153,303.6665132639288
940,300.57156097204523,300.40214130796915,300.3046961352447,299.9946462538626,300.10677163777245,303.8343177928429
941,300.3680229390775,299.92683624365617,300.2054090791744,300.03610268792,299.8219353996699,303.7856712007534
942,299.7276494354134,299.22721983061047,299.8964342404299,299.84684402820267,299.3635310633411,303.549929788116
943,299.06392771701076,298.8728928673622,299.42895656747874,299.62875592373103,299.0113014980764,303.1488179935919
944,298.690819328434,298.8838118552258,299.16014970042716,299.4487303554109,298.9646539425539,302.87174404519334
945,298.80980306389165,299.4362857953183,299.251112655074,299.49174361312765,299.19539133723544,302.8730340009635
946,299.23870151764464,299.78217296249016,299.54313526336915,299.62416352187836,299.51505178693304,303.1489818217893
947,299.38404976364967,299.97778180751226,299.76318764534466,299.66358194410327,299.80653905376,303.36250503305104
948,299.2998134193951,299.992084995433,299.8925517442024,299.7087648681245,299.9637129542143,303.3977333564549
949,299.38170537152627,299.9953348678799,299.9875056633832,299.7580945960572,300.0734266376417,303.3608627837659
950,299.7327301584152,300.1123186579332,300.10284630914543,299.9968105814844,300.1551581224303,303.4314193321689
951,299.9902353923141,300.1203584389328,300.0727634956933,300.11417674938485,300.24754696671704,303.49634644878626
952,300.1136387710897,299.84220346068673,299.8890250713236,300.1636828879933,300.2099780304684,303.33617277478686
953,299.9469922152352,299.1752279146213,299.4645966909422,300.02600689155327,299.94516631622975,302.91887866980477
954,299.56058053010617,298.2343811734286,298.8490209269036,299.5936889249377,299.50666683422486,302.2633412780377
955,298.8029682404795,297.4964686390781,298.27403484819223,298.89913826093084,299.0091704006461,301.51392094513176
956,298.25581791775096,297.17002356088614,297.8273909057857,298.3726754423338,298.62358431476645,301.096571941003
957,298.15832536719773,297.37820621834805,297.79902492438174,298.35132804824065,298.38928335974816,301.0441166146006
958,298.43542969189235,297.63884118603715,297.8598981276599,298.74955941493954,298.3604467783135,301.31415428079305
959,298.6409896906138,297.6712846127726,297.9677810589762,299.0175261831753,298.33552549846803,301.3460192055664
960,298.96365752977493,297.73104001656645,298.20237680753814,299.1017775726621,298.6672196687727,301.4069421262539
961,299.2896332647418,297.97678361412596,298.74071963911473,299.2233871457122,299.0578042882373,301.3545713058217
962,299.48558185423605,298.41459430566755,299.4566710303238,299.6733418932032,299.51694945460923,301.61742504754505
963,299.33049764963,298.5562215308999,299.9497623546576,300.15497438466576,299.5661183773691,301.75221094437757
964,298.9953720568048,298.604665296035,300.14953161465263,300.51747076524896,299.56799588319046,301.67255084958396
965,298.49782446491196,298.5634314860952,300.0727967167029,300.5329336572613,299.3366767778206,301.2167188376852
966,297.6983849071261,298.5239620202244,299.8452947889337,300.4569424774301,298.8573628487874,300.69872316937773
967,297.0250056246309,298.3053795347373,299.49494749416,300.32782055664137,298.276049755025,300.30126156534095
968,296.6476569159106,298.1300669960878,299.2908444212388,300.30548789938774,298.027553548136,300.1226555660123
969,296.7423512005144,298.1530013623988,299.2698867529625,300.51009019120454,298.09137650229883,300.1829841966546
970,296.7715251287119,298.30212171770114,299.3968610433371,300.83643234695086,298.2315735889521,300.51774838928736
