Experiment,piControl,historical,historical,historical,historical,historical
902,298.32105333724513,299.81107458979403,298.61426224176995,297.5341123104145,297.9614745512816,300.65938051947296
903,298.65337827460354,299.5847567235756,298.90142974462094,297.8155560869097,298.2526032732503,300.5588892037144
904,298.9687720217175,299.39038513529005,298.85474849274436,298.2134405607152,298.58726318807567,300.43519715752296
905,299.12660965772517,299.2062465587075,298.6411105461477,298.26247637361,298.8196481246673,300.14555556145973
906,299.1028198513308,298.8981658169369,298.2725563453612,298.0654395111051,298.9717589571524,299.8329659504095
907,299.02454305321777,298.73067537058586,298.1274335665451,297.7665907287349,298.9633797222628,299.4685762411422
908,299.13622427199033,298.62745439756355,298.0017098910173,297.7059591387328,298.9900429208191,299.54497480860374
909,299.3836014347734,298.60690477054885,298.00272694234013,297.78511049592424,299.0380247565703,299.8299900651792
910,299.70159285785536,298.5511382979652,298.1197245865785,297.9049441413627,299.19517625052407,300.29240352088624
911,299.9022092887413,298.54240232614467,298.375035787081,297.97745195652266,299.2803309825336,300.51914956708833
912,300.06357061325593,298.73066880625225,298.7828907160824,298.0819450028627,299.54864014523304,300.5373557664656
913,300.20195603178735,298.95010731823277,299.24996973874437,298.25175227984124,299.9853561712769,300.4921272499385
914,300.2104600297228,299.21168776461997,299.6645469331551,298.4762563113826,300.42919982706024,300.4372547528235
915,300.19313371765134,299.50912178747814,300.0083996467349,298.77560481166535,300.6855926862159,300.44882139955496
916,300.14700351567916,299.65875440569874,300.1624305868348,299.0537447607299,300.65822930633,300.1704330692605
917,300.01195270899785,299.5937087162901,300.0633942210332,299.16902111797043,300.4583753678583,299.5599297951553
918,299.5696285361103,299.212520623944,299.5948416476281,299.0274930263378,299.84700020031755,298.6116556063267
919,299.00479923297166,298.70539839671227,299.1793302794045,298.81266307555114,299.2330327807499,297.6734696991784
920,298.72983374515496,298.3072228352212,299.06209842040226,298.76438891790895,298.8814956868268,297.0398642513958
921,298.77452987918383,298.01510048641586,299.3538674514851,298.896241639636,298.7733244174447,296.67877028227855
922,298.9976188297919,298.00011121922216,299.7329891886605,299.085695217813,298.90790014880355,296.47923757662403
923,299.097722444237,298.0578082352672,299.9046561662573,299.15933947129264,298.87403903273247,296.3758496639161
924,299.25481564303317,298.2666118237174,299.74351812860897,299.21953142482874,299.0042611856679,296.481583082227
925,299.5515612821212,298.57630467493783,299.204387646525,299.4205953535218,299.12326753419,296.8099644620463
926,300.08516729751483,298.76568075545384,298.67693343525576,299.67328911398613,299.27599170243576,297.1885808868179
927,300.6355454554717,298.75412826667775,298.4992181305391,299.8811168950963,299.4113618992471,297.6824102405114
928,300.9136157787672,298.6188476891218,298.55289372991916,299.80795957516597,299.31100352654164,298.09614253381477
929,300.7499723284454,298.49762787502846,298.61414972285894,299.5093582337931,299.13997210890506,298.2453592075807
930,300.2711343554159,298.3358055517352,298.33395596383133,299.1145499093428,298.71760735986896,297.90598299264667
931,299.63528332255197,298.1873655182001,298.1846356033952,298.81646256015597,298.2602736220919,297.4741236944392
932,299.09631624337794,298.0484700005639,298.31855785135485,298.73733259024476,297.79181755006414,297.29785584613904
933,298.57084461156757,297.95583811138107,298.643355323741,298.7464697247674,297.46988215460016,297.4787031051383
934,298.35090245608734,297.9293907621891,298.8797431888552,298.8100170283338,297.34776470306565,297.74432424106686
935,298.265218536395,297.9794389214953,298.87569870889564,298.87697036947134,297.3463955974753,297.9445299183488
936,298.3017369995287,298.0494154795405,298.95061846671234,299.0232424168301,297.6058669575798,298.0068860366169
937,298.3074214974468,298.2966454008947,299.0839556486305,299.2968564704214,298.1743865768305,298.27800395711824
938,298.63525335771175,298.7487229389092,299.30156715864086,299.54037862076007,298.855860429365,298.770141043297
939,299.1486180384231,299.327386308764,299.5721891650772,299.72099808641804,299.40649460125155,299.4327268647094
940,299.63365880106403,299.73465198740774,299.74049342879533,299.7537790282698,299.58457853381725,299.8400996175405
941,299.63563690393283,299.85591509414394,299.6331278293227,299.63481822437797,299.3610064483514,299.8468825655207
942,299.23068623548255,299.5617039523171,299.1027255442852,299.1947028939621,298.8012461515559,299.5661598137317
943,298.85042179318947,299.05767031578404,298.52945059154644,298.59654562273073,298.28331602930206,299.2703908961553
944,298.4845280980448,298.56091627348314,298.2110438414067,298.22681117784566,297.97960778077567,299.08801262342854
945,298.39397969703833,298.4550025318847,298.28859559755386,298.1970138919265,297.90055325448526,298.9986080335413
946,298.26328080675177,298.54231301639777,298.5076082602916,298.3137324187697,297.90333660539505,299.1027758495061
947,298.2015004118901,298.6628146828091,298.69305843473677,298.3997826583538,297.9196632659355,299.2283720945813
948,298.1785888325648,298.8325103613619,298.7769599561516,298.3918233169618,297.9748758158442,299.4320082537589
949,298.3103614997116,299.1093482572852,298.97686331378196,298.52217532889193,298.2899715671601,299.65566883955216
950,298.56890587004733,299.50053638067317,299.1901714475018,298.72545138299256,298.7390147950055,299.7836256311545
951,298.9052245711951,300.09597009439284,299.5400495346492,299.1464067249654,299.2501987637233,299.8859454820834
952,299.1972557439138,300.46976350081866,299.76820064778263,299.52212451342683,299.7259789828979,299.8881049720049
953,299.20631075153614,300.48026586548144,299.8462487481982,299.6066416448759,300.0250897042392,299.75472357282956
954,298.93116695628305,299.9756444065452,299.5385563697592,299.4415795120295,300.09676374625536,299.33475897425166
955,298.630252242209,299.4392587221457,299.158836488258,299.26049615960363,299.9682881310759,298.8296844690251
956,298.71220228488033,299.2611682135039,299.04313352501487,299.35509756338985,299.89033913188223,298.48603459572564
957,299.00841579551405,299.29245521084175,299.22664309415967,299.554149616722,299.92265259905804,298.28318905942257
958,299.3544085594007,299.4760194728838,299.5709771156891,299.69696817669796,300.046596452544,298.07792693114885
959,299.46766916340806,299.4088608879797,299.74311702284365,299.60941548128113,300.1251811021851,297.8821693854136
960,299.6022105826382,299.195473972879,299.7191851954085,299.5122966018782,300.18888996802144,297.8709888022192
961,299.5978609883628,298.9710021790715,299.41722786002083,299.5037013587403,300.22507888900145,298.03993631703275
962,299.5232795522867,298.65287450020696,299.0549236445086,299.71409110497353,300.1039915436471,298.2948160981977
963,299.42891338841724,298.35263512844585,298.784012078288,300.0146312076109,299.85412374300694,298.5863562809199
964,299.2481456635017,297.99174806862464,298.59787535066783,300.13810878198393,299.439974534094,298.8409080587814
965,298.94336256956683,297.8783668214855,298.36295387627086,299.9077186048023,299.16593538574386,299.0012036053595
966,298.3454556149457,297.64524009085585,298.04932301349965,299.4537801946139,298.6958327149048,298.9003021079499
967,297.8795992418529,297.50021581086327,297.81040881953504,299.1040541993653,298.1737234923757,298.72013692393875
968,297.7451971219002,297.33831145901325,297.76852860715786,299.1048754026746,297.65510880801475,298.61607403446504
969,297.8416627094184,297.4076686844116,297.8588341609508,299.1874038473849,297.5490028214902,298.7699969049343
970,298.1049237333679,297.4420933413487,298.0325243550099,299.32187275619526,297.6313094336024,299.15278426861454
971,298.2993185064425,297.4716564084365,298.10877848617366,299.25023986559546,297.82608860073907,299.50718072719354
972,298.654257629112,297.6699131646199,298.2110921881831,299.19234336310586,297.8871199580465,299.7526894063896
973,299.0635956576945,298.09171243662115,298.4629239003802,299.11069684589285,298.1471641246214,299.8066675070359
974,299.5280543373539,298.70581717836706,298.7112994033567,299.09933067069227,298.54759027301384,299.7593357308494
975,299.8003649330265,299.3708695728811,298.96725900810287,299.1184629427071,299.1076383299715,299.7568170864769
976,299.7669908174029,300.03162260170376,298.997092278423,299.2715323510405,299.4782466324227,299.8687268429534
977,299.4418791872367,300.1921779513414,298.85157807001,299.38724879946034,299.5665304399172,299.85093717714614
978,298.85152038106,299.85754478459467,298.5169393549895,299.23960101631627,299.2164920521601,299.57624583379055
979,298.3824258678174,299.4049683555008,298.2611178986342,298.84956257990797,298.8782655477017,299.15754603421084
980,298.1313729652447,299.18016931482083,298.1926478642428,298.5496382582048,298.7885197989848,298.98360428045504
981,298.1416216649084,299.2244029094288,298.26645890085655,298.4362280976787,298.95008168057325,298.94396174657487
982,298.2866263933475,299.3789208914529,298.3166972879508,298.3581640429223,299.0830037915185,298.92488771118286
983,298.3693356207591,299.63463400675795,298.37500902078983,298.2884342698234,299.08161096969593,298.7738898383043
984,298.63884493392317,299.8490506373277,298.4884341649389,298.28145644103535,299.0795614740937,298.70420373802216
985,299.01372011963866,300.09591734135927,298.79358921703164,298.45789123136404,299.199223581348,298.72344926414223
986,299.5994503396582,300.5431202203704,299.2544816680715,298.83470147463044,299.3758621697331,298.87204921927133
987,300.0858270630303,301.1253940318788,299.82297586488414,299.4023348200994,299.6495182233205,299.12159263924343
988,300.5458380378897,301.6498022797195,300.37192496375957,299.86899679049134,299.8746916440933,299.3465812936032
989,300.6875717246262,301.7418183501343,300.5723239449923,299.9597223687517,299.9654774911201,299.2970000312444
990,300.52971836706735,301.51835557861614,300.38549051136465,299.65509402410936,299.91919686694285,299.0062902699169
991,300.15711694759403,301.1142272441607,300.09245935474524,299.19103904745435,299.87526961958645,298.54885509208566
992,299.8602283474707,300.8598512141538,300.14384790829104,298.8724901075215,299.98379777443535,298.3384362036377
993,299.8734610427599,300.8544188670687,300.56820642749767,298.85582062310624,300.18632996543755,298.2504277863167
994,300.04508140454544,301.0114781191683,301.23491896193786,299.1605400534874,300.48485730257454,298.32227364383346
995,300.1915381773792,301.14438215646254,301.7461495459695,299.42365444804983,300.67685535855566,298.384750251292
996,300.04509788376004,301.12725409425826,301.8596529642128,299.549326685101,300.94402886801146,298.5906967535585
997,299.8257883796477,300.87994798281323,301.61624156278225,299.7885046157308,301.2426939143815,299.00762224382606
998,299.5956712599161,300.49548998944255,301.28709374142954,300.3047067539482,301.50662419832,299.4793383540601
999,299.2674766693671,300.2212444384047,301.2720237904232,300.92494481055627,301.5987717084727,299.96091057259406
1000,298.730108359904,299.7627058761597,301.31484506258204,301.29214361356696,301.61344302326006,300.3232163297373
1001,298.21448596561163,299.18638242386874,300.97376519899285,301.14392522571126,301.3904779502089,300.4687180442142
1002,297.8390804122332,298.17734601709003,300.1260407751217,300.4354168429007,300.8866066165197,300.2321372262258
1003,297.6221114678395,297.3198944505552,299.1610865943358,299.58611786959864,300.1901355014952,299.94194303560545
1004,297.31649437128715,296.52109473140337,298.5380777473522,298.9753632410299,299.69674873430375,299.9103641983541
1005,297.1451854410599,296.25749637529594,298.2539855501473,299.013445567654,299.48728543638094,300.11720279961173
1006,297.0552779036416,296.25869235274166,298.0598404119549,299.22761165376335,299.42245303180727,300.32034815331866
1007,297.032427856693,296.430492158401,297.8608974743866,299.4652879940322,299.2636187020226,300.3285747273231
1008,297.10587969689163,296.7300918807034,297.63782869093745,299.5976656678508,299.01045325029077,300.1089920891216
1009,297.3172222117508,297.1710658735279,297.5375927562059,299.72717117276926,298.7888455482743,299.7436276193208
1010,297.76610232741047,297.6966289795769,297.75659786645485,299.65246440871806,298.5549956394346,299.3663300380562
1011,298.30212587451496,298.0571440284644,298.28273765311263,299.332172118484,298.4982663465001,299.2425869541639
1012,298.8125628151957,298.3442396187416,298.7085045761455,298.6714859712543,298.35950816570175,299.1172459529631
1013,298.93664878541176,298.3812978019846,298.67284276115447,297.75873803723147,298.1432606819125,299.00065317453135
1014,298.6904280299745,298.1132731055203,298.21103211228365,296.822245259869,297.7691394399022,298.6520447271326
