Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
3625,,,298.79649131425066,,,,,,,,,,,,,,,,,,,,,,,,,
3626,,,298.78325061524083,,,,,,,,,,,,,,,,,,,,,,,,,
3627,,,299.03127090021155,,,,,,,,,,,,,,,,,,,,,,,,,
3628,,,299.1184288601992,,,,,,,,,,,,,,,,,,,,,,,,,
3629,,,298.93854069087524,,,,,,,,,,,,,,,,,,,,,,,,,
3630,,,298.50386650694423,,,,,,,,,,,,,,,,,,,,,,,,,
3631,,,298.18903840586756,,,,,,,,,,,,,,,,,,,,,,,,,
3632,,,298.292863916229,,,,,,,,,,,,,,,,,,,,,,,,,
3633,,,298.7629880669431,,,,,,,,,,,,,,,,,,,,,,,,,
3634,,,299.2728985412424,,,,,,,,,,,,,,,,,,,,,,,,,
3635,,,299.7119210788248,,,,,,,,,,,,,,,,,,,,,,,,,
3636,,,300.0281136659746,,,,,,,,,,,,,,,,,,,,,,,,,
3637,,,300.3117276702654,,,,,,,,,,,,,,,,,,,,,,,,,
3638,,,300.56432228942253,,,,,,,,,,,,,,,,,,,,,,,,,
3639,,,300.7778946032298,,,,,,,,,,,,,,,,,,,,,,,,,
3640,,,301.0409820484977,,,,,,,,,,,,,,,,,,,,,,,,,
3641,,,301.0799599100704,,,,,,,,,,,,,,,,,,,,,,,,,
3642,,,300.789154732091,,,,,,,,,,,,,,,,,,,,,,,,,
3643,,,300.3663420142943,,,,,,,,,,,,,,,,,,,,,,,,,
3644,,,300.29206718511136,,,,,,,,,,,,,,,,,,,,,,,,,
3645,,,300.6640451238366,,,,,,,,,,,,,,,,,,,,,,,,,
3646,,,301.31781008852323,,,,,,,,,,,,,,,,,,,,,,,,,
3647,,,301.82301242693546,,,,,,,,,,,,,,,,,,,,,,,,,
3648,,,302.1796717905659,,,,,,,,,,,,,,,,,,,,,,,,,
3649,,,302.373695316034,,,,,,,,,,,,,,,,,,,,,,,,,
3650,,,302.5118348965368,,,,,,,,,,,,,,,,,,,,,,,,,
3651,,,302.5694263282102,,,,,,,,,,,,,,,,,,,,,,,,,
3652,,,302.57137588094616,,,,,,,,,,,,,,,,,,,,,,,,,
3653,,,302.38323890830713,,,,,,,,,,,,,,,,,,,,,,,,,
3654,,,301.9785786921905,,,,,,,,,,,,,,,,,,,,,,,,,
3655,,,301.5682643920056,,,,,,,,,,,,,,,,,,,,,,,,,
3656,,,301.5094484176407,,,,,,,,,,,,,,,,,,,,,,,,,
3657,,,301.823572352667,,,,,,,,,,,,,,,,,,,,,,,,,
3658,,,302.3614381407369,,,,,,,,,,,,,,,,,,,,,,,,,
3659,,,302.6573809696806,,,,,,,,,,,,,,,,,,,,,,,,,
3660,,,302.75463083042365,,,,,,,,,,,,,,,,,,,,,,,,,
3661,,,302.6678245430425,,,,,,,,,,,,,,,,,,,,,,,,,
3662,,,302.5999992468888,,,,,,,,,,,,,,,,,,,,,,,,,
3663,,,302.54842967957535,,,,,,,,,,,,,,,,,,,,,,,,,
3664,,,302.4624377795805,,,,,,,,,,,,,,,,,,,,,,,,,
3665,,,301.9158195545647,,,,,,,,,,,,,,,,,,,,,,,,,
3666,,,301.12152677686464,,,,,,,,,,,,,,,,,,,,,,,,,
3667,,,300.49485892691547,,,,,,,,,,,,,,,,,,,,,,,,,
3668,,,300.4321737660166,,,,,,,,,,,,,,,,,,,,,,,,,
3669,,,300.89721498130825,,,,,,,,,,,,,,,,,,,,,,,,,
3670,,,301.28332383150007,,,,,,,,,,,,,,,,,,,,,,,,,
3671,,,301.2198767852752,,,,,,,,,,,,,,,,,,,,,,,,,
3672,,,300.5967704989045,,,,,,,,,,,,,,,,,,,,,,,,,
3673,,,299.7985502714905,,,,,,,,,,,,,,,,,,,,,,,,,
3674,,,299.27645278187447,,,,,,,,,,,,,,,,,,,,,,,,,
3675,,,299.01656819109184,,,,,,,,,,,,,,,,,,,,,,,,,
3676,,,298.5176659553731,,,,,,,,,,,,,,,,,,,,,,,,,
3677,,,297.86468020272923,,,,,,,,,,,,,,,,,,,,,,,,,
3678,,,297.24062971793313,,,,,,,,,,,,,,,,,,,,,,,,,
3679,,,297.1459182742287,,,,,,,,,,,,,,,,,,,,,,,,,
3680,,,297.4763273956646,,,,,,,,,,,,,,,,,,,,,,,,,
3681,,,298.1486367988795,,,,,,,,,,,,,,,,,,,,,,,,,
3682,,,298.7740775979366,,,,,,,,,,,,,,,,,,,,,,,,,
3683,,,299.0989046145479,,,,,,,,,,,,,,,,,,,,,,,,,
3684,,,298.9719635406245,,,,,,,,,,,,,,,,,,,,,,,,,
3685,,,298.69219668116625,,,,,,,,,,,,,,,,,,,,,,,,,
3686,,,298.6184808389731,,,,,,,,,,,,,,,,,,,,,,,,,
3687,,,298.7852374240123,,,,,,,,,,,,,,,,,,,,,,,,,
3688,,,298.79336061818157,,,,,,,,,,,,,,,,,,,,,,,,,
3689,,,298.4389530860004,,,,,,,,,,,,,,,,,,,,,,,,,
3690,,,297.91418519825555,,,,,,,,,,,,,,,,,,,,,,,,,
3691,,,297.650825531364,,,,,,,,,,,,,,,,,,,,,,,,,
3692,,,297.95591866823776,,,,,,,,,,,,,,,,,,,,,,,,,
3693,,,298.71101604872666,,,,,,,,,,,,,,,,,,,,,,,,,
3694,,,299.5844268188817,,,,,,,,,,,,,,,,,,,,,,,,,
3695,,,300.3197257531065,,,,,,,,,,,,,,,,,,,,,,,,,
3696,,,300.72181719459377,,,,,,,,,,,,,,,,,,,,,,,,,
3697,,,301.00149448601377,,,,,,,,,,,,,,,,,,,,,,,,,
3698,,,301.1869174849531,,,,,,,,,,,,,,,,,,,,,,,,,
3699,,,301.4129575235666,,,,,,,,,,,,,,,,,,,,,,,,,
3700,,,301.6023572760958,,,,,,,,,,,,,,,,,,,,,,,,,
3701,,,301.5582714328088,,,,,,,,,,,,,,,,,,,,,,,,,
3702,,,301.1882067469383,,,,,,,,,,,,,,,,,,,,,,,,,
3703,,,300.7984252553662,,,,,,,,,,,,,,,,,,,,,,,,,
3704,,,300.77728793188123,,,,,,,,,,,,,,,,,,,,,,,,,
3705,,,301.23065834299814,,,,,,,,,,,,,,,,,,,,,,,,,
3706,,,301.85529870408953,,,,,,,,,,,,,,,,,,,,,,,,,
3707,,,302.26784482102624,,,,,,,,,,,,,,,,,,,,,,,,,
3708,,,302.418402750648,,,,,,,,,,,,,,,,,,,,,,,,,
3709,,,302.40818879791374,,,,,,,,,,,,,,,,,,,,,,,,,
3710,,,302.3872572677794,,,,,,,,,,,,,,,,,,,,,,,,,
3711,,,302.4169786296287,,,,,,,,,,,,,,,,,,,,,,,,,
3712,,,302.3575425992619,,,,,,,,,,,,,,,,,,,,,,,,,
3713,,,301.987697283586,,,,,,,,,,,,,,,,,,,,,,,,,
3714,,,301.1402617319787,,,,,,,,,,,,,,,,,,,,,,,,,
3715,,,300.3991100910688,,,,,,,,,,,,,,,,,,,,,,,,,
3716,,,300.18295156189174,,,,,,,,,,,,,,,,,,,,,,,,,
3717,,,300.59608587285135,,,,,,,,,,,,,,,,,,,,,,,,,
3718,,,301.08387578141804,,,,,,,,,,,,,,,,,,,,,,,,,
3719,,,301.4541106904948,,,,,,,,,,,,,,,,,,,,,,,,,
3720,,,301.58338286388965,,,,,,,,,,,,,,,,,,,,,,,,,
3721,,,301.6764751936509,,,,,,,,,,,,,,,,,,,,,,,,,
3722,,,301.71978795573244,,,,,,,,,,,,,,,,,,,,,,,,,
3723,,,301.85379346141184,,,,,,,,,,,,,,,,,,,,,,,,,
3724,,,301.7976981237866,,,,,,,,,,,,,,,,,,,,,,,,,
3725,,,301.2959487893159,,,,,,,,,,,,,,,,,,,,,,,,,
3726,,,300.51068331004564,,,,,,,,,,,,,,,,,,,,,,,,,
3727,,,299.74241800533645,,,,,,,,,,,,,,,,,,,,,,,,,
3728,,,299.4901567307065,,,,,,,,,,,,,,,,,,,,,,,,,
3729,,,299.62023599006784,,,,,,,,,,,,,,,,,,,,,,,,,
3730,,,300.025338340945,,,,,,,,,,,,,,,,,,,,,,,,,
3731,,,300.44753672976935,,,,,,,,,,,,,,,,,,,,,,,,,
3732,,,300.60530108308734,,,,,,,,,,,,,,,,,,,,,,,,,
3733,,,300.5749641268908,,,,,,,,,,,,,,,,,,,,,,,,,
3734,,,300.41079798493763,,,,,,,,,,,,,,,,,,,,,,,,,
3735,,,300.35547536028236,,,,,,,,,,,,,,,,,,,,,,,,,
3736,,,300.15607712678616,,,,,,,,,,,,,,,,,,,,,,,,,
3737,,,299.5629700904925,,,,,,,,,,,,,,,,,,,,,,,,,
3738,,,298.64771513106604,,,,,,,,,,,,,,,,,,,,,,,,,
3739,,,298.046419273234,,,,,,,,,,,,,,,,,,,,,,,,,
3740,,,298.1296157578112,,,,,,,,,,,,,,,,,,,,,,,,,
3741,,,298.82103872749144,,,,,,,,,,,,,,,,,,,,,,,,,
3742,,,299.60739413948403,,,,,,,,,,,,,,,,,,,,,,,,,
3743,,,300.18871535771484,,,,,,,,,,,,,,,,,,,,,,,,,
3744,,,300.5143591879699,,,,,,,,,,,,,,,,,,,,,,,,,
3745,,,300.74416215344655,,,,,,,,,,,,,,,,,,,,,,,,,
3746,,,300.9300023171852,,,,,,,,,,,,,,,,,,,,,,,,,
3747,,,301.11927375826605,,,,,,,,,,,,,,,,,,,,,,,,,
3748,,,301.181609278498,,,,,,,,,,,,,,,,,,,,,,,,,
3749,,,300.8436580332535,,,,,,,,,,,,,,,,,,,,,,,,,
3750,,,300.14462110310996,,,,,,,,,,,,,,,,,,,,,,,,,
3751,,,299.56449753531956,,,,,,,,,,,,,,,,,,,,,,,,,
3752,,,299.4224411507756,,,,,,,,,,,,,,,,,,,,,,,,,
3753,,,299.73020894592395,,,,,,,,,,,,,,,,,,,,,,,,,
3754,,,300.06747165914027,,,,,,,,,,,,,,,,,,,,,,,,,
3755,,,300.20451850117854,,,,,,,,,,,,,,,,,,,,,,,,,
3756,,,300.11302565652267,,,,,,,,,,,,,,,,,,,,,,,,,
3757,,,299.9616524285136,,,,,,,,,,,,,,,,,,,,,,,,,
3758,,,299.9299467047611,,,,,,,,,,,,,,,,,,,,,,,,,
3759,,,300.04819749251646,,,,,,,,,,,,,,,,,,,,,,,,,
3760,,,300.1708826399122,,,,,,,,,,,,,,,,,,,,,,,,,
3761,,,300.17853103594086,,,,,,,,,,,,,,,,,,,,,,,,,
3762,,,300.0114475312243,,,,,,,,,,,,,,,,,,,,,,,,,
3763,,,299.75014204556754,,,,,,,,,,,,,,,,,,,,,,,,,
3764,,,299.6979949655051,,,,,,,,,,,,,,,,,,,,,,,,,
3765,,,299.98231828400213,,,,,,,,,,,,,,,,,,,,,,,,,
3766,,,300.4310036058891,,,,,,,,,,,,,,,,,,,,,,,,,
3767,,,300.76319070673816,,,,,,,,,,,,,,,,,,,,,,,,,
3768,,,300.8321001743556,,,,,,,,,,,,,,,,,,,,,,,,,
3769,,,300.7702942693352,,,,,,,,,,,,,,,,,,,,,,,,,
3770,,,300.76420579297286,,,,,,,,,,,,,,,,,,,,,,,,,
3771,,,300.8854228157911,,,,,,,,,,,,,,,,,,,,,,,,,
3772,,,301.1376825624188,,,,,,,,,,,,,,,,,,,,,,,,,
3773,,,301.08317545764106,,,,,,,,,,,,,,,,,,,,,,,,,
3774,,,300.55837962103533,,,,,,,,,,,,,,,,,,,,,,,,,
3775,,,299.9843014217816,,,,,,,,,,,,,,,,,,,,,,,,,
3776,,,299.7922635845078,,,,,,,,,,,,,,,,,,,,,,,,,
3777,,,300.1530352766673,,,,,,,,,,,,,,,,,,,,,,,,,
3778,,,300.6068676560264,,,,,,,,,,,,,,,,,,,,,,,,,
3779,,,300.9322908832812,,,,,,,,,,,,,,,,,,,,,,,,,
3780,,,301.0124922936748,,,,,,,,,,,,,,,,,,,,,,,,,
3781,,,301.066329721075,,,,,,,,,,,,,,,,,,,,,,,,,
3782,,,301.2395253282647,,,,,,,,,,,,,,,,,,,,,,,,,
3783,,,301.5638903615688,,,,,,,,,,,,,,,,,,,,,,,,,
3784,,,301.8857205590014,,,,,,,,,,,,,,,,,,,,,,,,,
3785,,,301.72074672493596,,,,,,,,,,,,,,,,,,,,,,,,,
3786,,,301.02544772370027,,,,,,,,,,,,,,,,,,,,,,,,,
3787,,,300.21725375705336,,,,,,,,,,,,,,,,,,,,,,,,,
3788,,,299.9644943049587,,,,,,,,,,,,,,,,,,,,,,,,,
3789,,,300.4295728212118,,,,,,,,,,,,,,,,,,,,,,,,,
3790,,,301.081799339366,,,,,,,,,,,,,,,,,,,,,,,,,
3791,,,301.576234083908,,,,,,,,,,,,,,,,,,,,,,,,,
3792,,,301.6786442489156,,,,,,,,,,,,,,,,,,,,,,,,,
3793,,,301.7964589343335,,,,,,,,,,,,,,,,,,,,,,,,,
3794,,,301.84233855810703,,,,,,,,,,,,,,,,,,,,,,,,,
3795,,,302.07913775551714,,,,,,,,,,,,,,,,,,,,,,,,,
3796,,,302.09375756838585,,,,,,,,,,,,,,,,,,,,,,,,,
3797,,,301.81773050621945,,,,,,,,,,,,,,,,,,,,,,,,,
3798,,,301.0638176398832,,,,,,,,,,,,,,,,,,,,,,,,,
3799,,,300.3435462185791,,,,,,,,,,,,,,,,,,,,,,,,,
3800,,,299.93647320973906,,,,,,,,,,,,,,,,,,,,,,,,,
3801,,,300.0542166679545,,,,,,,,,,,,,,,,,,,,,,,,,
3802,,,300.36396205246433,,,,,,,,,,,,,,,,,,,,,,,,,
3803,,,300.5262439858954,,,,,,,,,,,,,,,,,,,,,,,,,
3804,,,300.53226304743134,,,,,,,,,,,,,,,,,,,,,,,,,
3805,,,300.5169730004385,,,,,,,,,,,,,,,,,,,,,,,,,
3806,,,300.5585631974147,,,,,,,,,,,,,,,,,,,,,,,,,
3807,,,300.6040817368589,,,,,,,,,,,,,,,,,,,,,,,,,
3808,,,300.6012982684825,,,,,,,,,,,,,,,,,,,,,,,,,
3809,,,300.4967837635929,,,,,,,,,,,,,,,,,,,,,,,,,
3810,,,300.1400416598205,,,,,,,,,,,,,,,,,,,,,,,,,
3811,,,299.7418898788856,,,,,,,,,,,,,,,,,,,,,,,,,
3812,,,299.6354349924926,,,,,,,,,,,,,,,,,,,,,,,,,
3813,,,299.95823225548935,,,,,,,,,,,,,,,,,,,,,,,,,
3814,,,300.4805518066278,,,,,,,,,,,,,,,,,,,,,,,,,
3815,,,300.91173744135006,,,,,,,,,,,,,,,,,,,,,,,,,
3816,,,301.12195967643885,,,,,,,,,,,,,,,,,,,,,,,,,
3817,,,301.1803912836189,,,,,,,,,,,,,,,,,,,,,,,,,
3818,,,301.1849553734319,,,,,,,,,,,,,,,,,,,,,,,,,
3819,,,301.3480953861662,,,,,,,,,,,,,,,,,,,,,,,,,
3820,,,301.59063192627053,,,,,,,,,,,,,,,,,,,,,,,,,
3821,,,301.56603273520096,,,,,,,,,,,,,,,,,,,,,,,,,
3822,,,301.21533843701985,,,,,,,,,,,,,,,,,,,,,,,,,
3823,,,300.85553854758547,,,,,,,,,,,,,,,,,,,,,,,,,
3824,,,300.9856760988997,,,,,,,,,,,,,,,,,,,,,,,,,
3825,,,301.5086609159914,,,,,,,,,,,,,,,,,,,,,,,,,
3826,,,302.0853984207242,,,,,,,,,,,,,,,,,,,,,,,,,
3827,,,302.39080085224464,,,,,,,,,,,,,,,,,,,,,,,,,
3828,,,302.46452716031746,,,,,,,,,,,,,,,,,,,,,,,,,
3829,,,302.4213151714307,,,,,,,,,,,,,,,,,,,,,,,,,
3830,,,302.4117402075996,,,,,,,,,,,,,,,,,,,,,,,,,
3831,,,302.4772714883424,,,,,,,,,,,,,,,,,,,,,,,,,
3832,,,302.38410095708133,,,,,,,,,,,,,,,,,,,,,,,,,
3833,,,301.5060485900744,,,,,,,,,,,,,,,,,,,,,,,,,
3834,,,300.2225624157381,,,,,,,,,,,,,,,,,,,,,,,,,
3835,,,299.1489892427121,,,,,,,,,,,,,,,,,,,,,,,,,
3836,,,298.8629026265824,,,,,,,,,,,,,,,,,,,,,,,,,
3837,,,299.09536081227367,,,,,,,,,,,,,,,,,,,,,,,,,
3838,,,299.32998380897556,,,,,,,,,,,,,,,,,,,,,,,,,
3839,,,299.25582712836916,,,,,,,,,,,,,,,,,,,,,,,,,
3840,,,298.88432691395184,,,,,,,,,,,,,,,,,,,,,,,,,
3841,,,298.5656976505736,,,,,,,,,,,,,,,,,,,,,,,,,
3842,,,298.5612460194856,,,,,,,,,,,,,,,,,,,,,,,,,
3843,,,298.76793037209154,,,,,,,,,,,,,,,,,,,,,,,,,
3844,,,298.69138132083634,,,,,,,,,,,,,,,,,,,,,,,,,
3845,,,298.29739376181385,,,,,,,,,,,,,,,,,,,,,,,,,
3846,,,297.75004524181765,,,,,,,,,,,,,,,,,,,,,,,,,
3847,,,297.56411622569686,,,,,,,,,,,,,,,,,,,,,,,,,
3848,,,297.8336443201103,,,,,,,,,,,,,,,,,,,,,,,,,
3849,,,298.39093674245703,,,,,,,,,,,,,,,,,,,,,,,,,
3850,,,298.97279911784204,,,,,,,,,,,,,,,,,,,,,,,,,
3851,,,299.3758973324306,,,,,,,,,,,,,,,,,,,,,,,,,
3852,,,299.52505933838,,,,,,,,,,,,,,,,,,,,,,,,,
3853,,,299.5152769404179,,,,,,,,,,,,,,,,,,,,,,,,,
3854,,,299.63838036224075,,,,,,,,,,,,,,,,,,,,,,,,,
3855,,,299.8287854472157,,,,,,,,,,,,,,,,,,,,,,,,,
3856,,,299.9759875272955,,,,,,,,,,,,,,,,,,,,,,,,,
3857,,,299.7565859768974,,,,,,,,,,,,,,,,,,,,,,,,,
3858,,,299.3761582904658,,,,,,,,,,,,,,,,,,,,,,,,,
3859,,,299.1034922877604,,,,,,,,,,,,,,,,,,,,,,,,,
3860,,,299.1879179119618,,,,,,,,,,,,,,,,,,,,,,,,,
3861,,,299.673032077496,,,,,,,,,,,,,,,,,,,,,,,,,
3862,,,300.34722186041887,,,,,,,,,,,,,,,,,,,,,,,,,
3863,,,300.96808996825547,,,,,,,,,,,,,,,,,,,,,,,,,
3864,,,301.3679451459666,,,,,,,,,,,,,,,,,,,,,,,,,
3865,,,301.6771069874929,,,,,,,,,,,,,,,,,,,,,,,,,
3866,,,301.93672142940324,,,,,,,,,,,,,,,,,,,,,,,,,
3867,,,302.15892335324736,,,,,,,,,,,,,,,,,,,,,,,,,
3868,,,302.2164317943196,,,,,,,,,,,,,,,,,,,,,,,,,
3869,,,301.98440973717067,,,,,,,,,,,,,,,,,,,,,,,,,
3870,,,301.5171668825336,,,,,,,,,,,,,,,,,,,,,,,,,
3871,,,301.1493107222578,,,,,,,,,,,,,,,,,,,,,,,,,
3872,,,301.23361326762443,,,,,,,,,,,,,,,,,,,,,,,,,
3873,,,301.6810821029572,,,,,,,,,,,,,,,,,,,,,,,,,
3874,,,302.27743007018216,,,,,,,,,,,,,,,,,,,,,,,,,
3875,,,302.6027913859194,,,,,,,,,,,,,,,,,,,,,,,,,
3876,,,302.7210040298549,,,,,,,,,,,,,,,,,,,,,,,,,
3877,,,302.5540460930897,,,,,,,,,,,,,,,,,,,,,,,,,
3878,,,302.3947866998606,,,,,,,,,,,,,,,,,,,,,,,,,
3879,,,302.34588930049364,,,,,,,,,,,,,,,,,,,,,,,,,
3880,,,302.30169106363434,,,,,,,,,,,,,,,,,,,,,,,,,
3881,,,301.7331727669553,,,,,,,,,,,,,,,,,,,,,,,,,
3882,,,300.74429057744857,,,,,,,,,,,,,,,,,,,,,,,,,
3883,,,299.8867696385618,,,,,,,,,,,,,,,,,,,,,,,,,
3884,,,299.7264503601613,,,,,,,,,,,,,,,,,,,,,,,,,
3885,,,300.190317832276,,,,,,,,,,,,,,,,,,,,,,,,,
3886,,,300.6646957117432,,,,,,,,,,,,,,,,,,,,,,,,,
3887,,,300.7342834804312,,,,,,,,,,,,,,,,,,,,,,,,,
3888,,,300.28689550273884,,,,,,,,,,,,,,,,,,,,,,,,,
3889,,,299.6224367282665,,,,,,,,,,,,,,,,,,,,,,,,,
3890,,,299.2491776038564,,,,,,,,,,,,,,,,,,,,,,,,,
3891,,,299.12102843965863,,,,,,,,,,,,,,,,,,,,,,,,,
3892,,,298.7154018284385,,,,,,,,,,,,,,,,,,,,,,,,,
3893,,,297.983017332283,,,,,,,,,,,,,,,,,,,,,,,,,
3894,,,297.32404857178943,,,,,,,,,,,,,,,,,,,,,,,,,
3895,,,297.1815553679283,,,,,,,,,,,,,,,,,,,,,,,,,
3896,,,297.58031196249976,,,,,,,,,,,,,,,,,,,,,,,,,
3897,,,298.1711476386327,,,,,,,,,,,,,,,,,,,,,,,,,
3898,,,298.7401236103204,,,,,,,,,,,,,,,,,,,,,,,,,
3899,,,298.99021929463817,,,,,,,,,,,,,,,,,,,,,,,,,
3900,,,298.8895317369825,,,,,,,,,,,,,,,,,,,,,,,,,
3901,,,298.80751231412023,,,,,,,,,,,,,,,,,,,,,,,,,
3902,,,298.8800782678434,,,,,,,,,,,,,,,,,,,,,,,,,
3903,,,299.0550068879193,,,,,,,,,,,,,,,,,,,,,,,,,
3904,,,298.9881701798118,,,,,,,,,,,,,,,,,,,,,,,,,
3905,,,298.6737675015606,,,,,,,,,,,,,,,,,,,,,,,,,
3906,,,298.33128367625153,,,,,,,,,,,,,,,,,,,,,,,,,
3907,,,298.2554862303375,,,,,,,,,,,,,,,,,,,,,,,,,
3908,,,298.5295971141157,,,,,,,,,,,,,,,,,,,,,,,,,
3909,,,299.02772479837773,,,,,,,,,,,,,,,,,,,,,,,,,
3910,,,299.45833898628524,,,,,,,,,,,,,,,,,,,,,,,,,
3911,,,299.6290047822312,,,,,,,,,,,,,,,,,,,,,,,,,
3912,,,299.57992901972375,,,,,,,,,,,,,,,,,,,,,,,,,
3913,,,299.5543893188646,,,,,,,,,,,,,,,,,,,,,,,,,
3914,,,299.69863652037594,,,,,,,,,,,,,,,,,,,,,,,,,
3915,,,300.0093745564781,,,,,,,,,,,,,,,,,,,,,,,,,
3916,,,300.2439591553446,,,,,,,,,,,,,,,,,,,,,,,,,
3917,,,300.1408583173831,,,,,,,,,,,,,,,,,,,,,,,,,
3918,,,299.718677478718,,,,,,,,,,,,,,,,,,,,,,,,,
3919,,,299.4023018664712,,,,,,,,,,,,,,,,,,,,,,,,,
3920,,,299.5253888761562,,,,,,,,,,,,,,,,,,,,,,,,,
3921,,,300.0500003201509,,,,,,,,,,,,,,,,,,,,,,,,,
3922,,,300.627077336456,,,,,,,,,,,,,,,,,,,,,,,,,
3923,,,301.1619507358287,,,,,,,,,,,,,,,,,,,,,,,,,
3924,,,301.4715043048839,,,,,,,,,,,,,,,,,,,,,,,,,
3925,,,301.64257703067767,,,,,,,,,,,,,,,,,,,,,,,,,
3926,,,301.6879727424191,,,,,,,,,,,,,,,,,,,,,,,,,
3927,,,301.8328257671035,,,,,,,,,,,,,,,,,,,,,,,,,
3928,,,301.9748911859314,,,,,,,,,,,,,,,,,,,,,,,,,
3929,,,302.0127910471155,,,,,,,,,,,,,,,,,,,,,,,,,
3930,,,301.86329682882666,,,,,,,,,,,,,,,,,,,,,,,,,
3931,,,301.84003793952917,,,,,,,,,,,,,,,,,,,,,,,,,
3932,,,302.02215063719035,,,,,,,,,,,,,,,,,,,,,,,,,
3933,,,302.3770694293753,,,,,,,,,,,,,,,,,,,,,,,,,
3934,,,302.54072824783884,,,,,,,,,,,,,,,,,,,,,,,,,
3935,,,302.5522810671556,,,,,,,,,,,,,,,,,,,,,,,,,
3936,,,302.3762544399246,,,,,,,,,,,,,,,,,,,,,,,,,
3937,,,302.3602345634185,,,,,,,,,,,,,,,,,,,,,,,,,
3938,,,302.28844593276,,,,,,,,,,,,,,,,,,,,,,,,,
3939,,,302.40321678957224,,,,,,,,,,,,,,,,,,,,,,,,,
3940,,,302.0957563154196,,,,,,,,,,,,,,,,,,,,,,,,,
3941,,,301.23542301602157,,,,,,,,,,,,,,,,,,,,,,,,,
3942,,,300.100448021876,,,,,,,,,,,,,,,,,,,,,,,,,
3943,,,299.4348028786592,,,,,,,,,,,,,,,,,,,,,,,,,
3944,,,299.54867455975244,,,,,,,,,,,,,,,,,,,,,,,,,
3945,,,300.1032026589146,,,,,,,,,,,,,,,,,,,,,,,,,
3946,,,300.65994459557436,,,,,,,,,,,,,,,,,,,,,,,,,
3947,,,300.7971608385842,,,,,,,,,,,,,,,,,,,,,,,,,
3948,,,300.43928588122213,,,,,,,,,,,,,,,,,,,,,,,,,
3949,,,299.9717960728592,,,,,,,,,,,,,,,,,,,,,,,,,
3950,,,299.78811241980026,,,,,,,,,,,,,,,,,,,,,,,,,
3951,,,299.76478374311756,,,,,,,,,,,,,,,,,,,,,,,,,
3952,,,299.4180160621634,,,,,,,,,,,,,,,,,,,,,,,,,
3953,,,298.5941454518695,,,,,,,,,,,,,,,,,,,,,,,,,
3954,,,297.6758227954674,,,,,,,,,,,,,,,,,,,,,,,,,
3955,,,297.32187037228664,,,,,,,,,,,,,,,,,,,,,,,,,
3956,,,297.7262974893824,,,,,,,,,,,,,,,,,,,,,,,,,
3957,,,298.56678763991425,,,,,,,,,,,,,,,,,,,,,,,,,
3958,,,299.2830805789245,,,,,,,,,,,,,,,,,,,,,,,,,
3959,,,299.67629565110065,,,,,,,,,,,,,,,,,,,,,,,,,
3960,,,299.81043634392086,,,,,,,,,,,,,,,,,,,,,,,,,
3961,,,299.8764325067885,,,,,,,,,,,,,,,,,,,,,,,,,
3962,,,300.03372055482856,,,,,,,,,,,,,,,,,,,,,,,,,
3963,,,300.20775683668336,,,,,,,,,,,,,,,,,,,,,,,,,
3964,,,300.27035802012705,,,,,,,,,,,,,,,,,,,,,,,,,
3965,,,300.03304938365346,,,,,,,,,,,,,,,,,,,,,,,,,
3966,,,299.6259780868022,,,,,,,,,,,,,,,,,,,,,,,,,
3967,,,299.38292869162865,,,,,,,,,,,,,,,,,,,,,,,,,
3968,,,299.5547910701402,,,,,,,,,,,,,,,,,,,,,,,,,
3969,,,299.99277828140254,,,,,,,,,,,,,,,,,,,,,,,,,
3970,,,300.483327082234,,,,,,,,,,,,,,,,,,,,,,,,,
3971,,,300.76515484945935,,,,,,,,,,,,,,,,,,,,,,,,,
3972,,,300.893372469689,,,,,,,,,,,,,,,,,,,,,,,,,
3973,,,300.955758876149,,,,,,,,,,,,,,,,,,,,,,,,,
3974,,,301.13313058821814,,,,,,,,,,,,,,,,,,,,,,,,,
3975,,,301.397560198091,,,,,,,,,,,,,,,,,,,,,,,,,
3976,,,301.71139965025384,,,,,,,,,,,,,,,,,,,,,,,,,
3977,,,301.71246641313564,,,,,,,,,,,,,,,,,,,,,,,,,
3978,,,301.26917713350446,,,,,,,,,,,,,,,,,,,,,,,,,
3979,,,300.61814667001954,,,,,,,,,,,,,,,,,,,,,,,,,
3980,,,300.3789748182127,,,,,,,,,,,,,,,,,,,,,,,,,
3981,,,300.76393382687905,,,,,,,,,,,,,,,,,,,,,,,,,
3982,,,301.476872021298,,,,,,,,,,,,,,,,,,,,,,,,,
3983,,,302.0412847278746,,,,,,,,,,,,,,,,,,,,,,,,,
3984,,,302.25147686638104,,,,,,,,,,,,,,,,,,,,,,,,,
3985,,,302.4564780666846,,,,,,,,,,,,,,,,,,,,,,,,,
3986,,,302.51425066945916,,,,,,,,,,,,,,,,,,,,,,,,,
3987,,,302.6895865655783,,,,,,,,,,,,,,,,,,,,,,,,,
3988,,,302.5425189702746,,,,,,,,,,,,,,,,,,,,,,,,,
3989,,,302.02420987831397,,,,,,,,,,,,,,,,,,,,,,,,,
3990,,,301.00149347696293,,,,,,,,,,,,,,,,,,,,,,,,,
