Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp585,ssp585
12308,299.04728501414985,,,,,,,,,,,,,,,,,
12309,298.7381502819357,,,,,,,,,,,,,,,,,
12310,298.67496004118266,,,,,,,,,,,,,,,,,
12311,298.89032568046076,,,,,,,,,,,,,,,,,
12312,299.2075447106576,,,,,,,,,,,,,,,,,
12313,299.6871141741662,,,,,,,,,,,,,,,,,
12314,300.33142941233797,,,,,,,,,,,,,,,,,
12315,301.0070733701846,,,,,,,,,,,,,,,,,
12316,301.471623505139,,,,,,,,,,,,,,,,,
12317,301.5261341259879,,,,,,,,,,,,,,,,,
12318,301.3495891868727,,,,,,,,,,,,,,,,,
12319,301.0718789942839,,,,,,,,,,,,,,,,,
12320,300.9666466879458,,,,,,,,,,,,,,,,,
12321,301.0894563001848,,,,,,,,,,,,,,,,,
12322,301.34937001476993,,,,,,,,,,,,,,,,,
12323,301.58231707949034,,,,,,,,,,,,,,,,,
12324,301.76262483126385,,,,,,,,,,,,,,,,,
12325,301.9370024959224,,,,,,,,,,,,,,,,,
12326,302.1230955727461,,,,,,,,,,,,,,,,,
12327,302.2349349230969,,,,,,,,,,,,,,,,,
12328,302.06594006646975,,,,,,,,,,,,,,,,,
12329,301.34942905769867,,,,,,,,,,,,,,,,,
12330,300.24213703589254,,,,,,,,,,,,,,,,,
12331,299.1588417067381,,,,,,,,,,,,,,,,,
12332,298.4921804284914,,,,,,,,,,,,,,,,,
12333,298.29881605496894,,,,,,,,,,,,,,,,,
12334,298.43741880647445,,,,,,,,,,,,,,,,,
12335,298.62008181909044,,,,,,,,,,,,,,,,,
12336,298.748543222808,,,,,,,,,,,,,,,,,
12337,299.05697127916295,,,,,,,,,,,,,,,,,
12338,299.3888446815561,,,,,,,,,,,,,,,,,
12339,299.703643928551,,,,,,,,,,,,,,,,,
12340,299.8532455244936,,,,,,,,,,,,,,,,,
12341,299.9998105983694,,,,,,,,,,,,,,,,,
12342,299.8868017151546,,,,,,,,,,,,,,,,,
12343,299.5296786966194,,,,,,,,,,,,,,,,,
12344,299.0843641274564,,,,,,,,,,,,,,,,,
12345,298.83977029847875,,,,,,,,,,,,,,,,,
12346,298.87327346721764,,,,,,,,,,,,,,,,,
12347,299.0087383511188,,,,,,,,,,,,,,,,,
12348,299.27689269198555,,,,,,,,,,,,,,,,,
12349,299.6690607347551,,,,,,,,,,,,,,,,,
12350,300.224209508898,,,,,,,,,,,,,,,,,
12351,300.7978325225359,,,,,,,,,,,,,,,,,
12352,301.3046590002404,,,,,,,,,,,,,,,,,
12353,301.50850212141336,,,,,,,,,,,,,,,,,
12354,301.36338635310335,,,,,,,,,,,,,,,,,
12355,301.05663647795274,,,,,,,,,,,,,,,,,
12356,300.91470729078173,,,,,,,,,,,,,,,,,
12357,301.10675912349546,,,,,,,,,,,,,,,,,
12358,301.5933345470426,,,,,,,,,,,,,,,,,
12359,302.0761495061752,,,,,,,,,,,,,,,,,
12360,302.373214176927,,,,,,,,,,,,,,,,,
12361,302.4326906149953,,,,,,,,,,,,,,,,,
12362,302.4757161981476,,,,,,,,,,,,,,,,,
12363,302.44186482074593,,,,,,,,,,,,,,,,,
12364,302.30059794257346,,,,,,,,,,,,,,,,,
12365,301.5968305659453,,,,,,,,,,,,,,,,,
12366,300.4638154147488,,,,,,,,,,,,,,,,,
12367,299.35506022173934,,,,,,,,,,,,,,,,,
12368,298.6697373453915,,,,,,,,,,,,,,,,,
12369,298.4664424702792,,,,,,,,,,,,,,,,,
12370,298.36979360973004,,,,,,,,,,,,,,,,,
12371,298.29641257340063,,,,,,,,,,,,,,,,,
12372,298.39640951755496,,,,,,,,,,,,,,,,,
12373,298.75201235586445,,,,,,,,,,,,,,,,,
12374,299.2965637027999,,,,,,,,,,,,,,,,,
12375,299.75659087370946,,,,,,,,,,,,,,,,,
12376,300.05037210301685,,,,,,,,,,,,,,,,,
12377,300.0552215576394,,,,,,,,,,,,,,,,,
12378,299.73510382503883,,,,,,,,,,,,,,,,,
12379,299.26952544087436,,,,,,,,,,,,,,,,,
12380,298.7827639189081,,,,,,,,,,,,,,,,,
12381,298.4836561545454,,,,,,,,,,,,,,,,,
12382,298.36587669876525,,,,,,,,,,,,,,,,,
12383,298.4371176861466,,,,,,,,,,,,,,,,,
12384,298.5994910607221,,,,,,,,,,,,,,,,,
12385,299.0286243757185,,,,,,,,,,,,,,,,,
12386,299.63316816849186,,,,,,,,,,,,,,,,,
12387,300.3380462581688,,,,,,,,,,,,,,,,,
12388,300.84320327109793,,,,,,,,,,,,,,,,,
12389,300.95401314252496,,,,,,,,,,,,,,,,,
12390,300.7202980399923,,,,,,,,,,,,,,,,,
12391,300.3518542189265,,,,,,,,,,,,,,,,,
12392,300.04805650910345,,,,,,,,,,,,,,,,,
12393,299.8924285965079,,,,,,,,,,,,,,,,,
12394,299.8589089866883,,,,,,,,,,,,,,,,,
12395,299.8648495270947,,,,,,,,,,,,,,,,,
12396,299.9655211104334,,,,,,,,,,,,,,,,,
12397,300.2093553765883,,,,,,,,,,,,,,,,,
12398,300.55546795333765,,,,,,,,,,,,,,,,,
12399,300.89294427764463,,,,,,,,,,,,,,,,,
12400,301.1150015639841,,,,,,,,,,,,,,,,,
12401,301.03607422738685,,,,,,,,,,,,,,,,,
12402,300.3296959176316,,,,,,,,,,,,,,,,,
12403,299.18371361860295,,,,,,,,,,,,,,,,,
12404,298.05608966331505,,,,,,,,,,,,,,,,,
12405,297.4297750439103,,,,,,,,,,,,,,,,,
12406,297.3075314914732,,,,,,,,,,,,,,,,,
12407,297.37675888680974,,,,,,,,,,,,,,,,,
12408,297.5621094530091,,,,,,,,,,,,,,,,,
12409,298.01840530828804,,,,,,,,,,,,,,,,,
12410,298.7377591565493,,,,,,,,,,,,,,,,,
12411,299.43266673796194,,,,,,,,,,,,,,,,,
12412,299.84977449656964,,,,,,,,,,,,,,,,,
12413,299.9214261912148,,,,,,,,,,,,,,,,,
12414,299.79373062151336,,,,,,,,,,,,,,,,,
12415,299.5798720072328,,,,,,,,,,,,,,,,,
12416,299.33192325049254,,,,,,,,,,,,,,,,,
12417,299.2015726483037,,,,,,,,,,,,,,,,,
12418,299.2162283081188,,,,,,,,,,,,,,,,,
12419,299.29611346697493,,,,,,,,,,,,,,,,,
12420,299.43217339797644,,,,,,,,,,,,,,,,,
12421,299.8594806821914,,,,,,,,,,,,,,,,,
12422,300.46841279780705,,,,,,,,,,,,,,,,,
12423,300.9462756274858,,,,,,,,,,,,,,,,,
12424,300.99798110704097,,,,,,,,,,,,,,,,,
12425,300.5833056241768,,,,,,,,,,,,,,,,,
12426,299.92618294654625,,,,,,,,,,,,,,,,,
12427,299.08978971102687,,,,,,,,,,,,,,,,,
12428,298.42308967663314,,,,,,,,,,,,,,,,,
12429,298.0011765120459,,,,,,,,,,,,,,,,,
12430,297.9251739544273,,,,,,,,,,,,,,,,,
12431,297.95301096008757,,,,,,,,,,,,,,,,,
12432,298.13940661112036,,,,,,,,,,,,,,,,,
12433,298.64729218452015,,,,,,,,,,,,,,,,,
12434,299.3942447025531,,,,,,,,,,,,,,,,,
12435,300.08651088189686,,,,,,,,,,,,,,,,,
12436,300.5493062705211,,,,,,,,,,,,,,,,,
12437,300.6523884062106,,,,,,,,,,,,,,,,,
12438,300.42696233361283,,,,,,,,,,,,,,,,,
12439,300.0339425090598,,,,,,,,,,,,,,,,,
12440,299.64310899359566,,,,,,,,,,,,,,,,,
12441,299.4465748171817,,,,,,,,,,,,,,,,,
12442,299.42531279113814,,,,,,,,,,,,,,,,,
12443,299.54358264048545,,,,,,,,,,,,,,,,,
12444,299.7890335596799,,,,,,,,,,,,,,,,,
12445,300.28284418993087,,,,,,,,,,,,,,,,,
12446,300.8451125875359,,,,,,,,,,,,,,,,,
12447,301.29785966416256,,,,,,,,,,,,,,,,,
12448,301.4387334154356,,,,,,,,,,,,,,,,,
12449,301.10433603656026,,,,,,,,,,,,,,,,,
12450,300.42110404447885,,,,,,,,,,,,,,,,,
12451,299.7002173897343,,,,,,,,,,,,,,,,,
12452,299.38497477746057,,,,,,,,,,,,,,,,,
12453,299.41413872283795,,,,,,,,,,,,,,,,,
12454,299.58600444508335,,,,,,,,,,,,,,,,,
12455,299.72342555952355,,,,,,,,,,,,,,,,,
12456,299.8303062097563,,,,,,,,,,,,,,,,,
12457,300.22337393859976,,,,,,,,,,,,,,,,,
12458,300.70988353433154,,,,,,,,,,,,,,,,,
12459,301.0775338909751,,,,,,,,,,,,,,,,,
12460,301.15314112560714,,,,,,,,,,,,,,,,,
12461,300.97533054398554,,,,,,,,,,,,,,,,,
12462,300.5698917747408,,,,,,,,,,,,,,,,,
12463,300.0150957179238,,,,,,,,,,,,,,,,,
12464,299.5157542193561,,,,,,,,,,,,,,,,,
12465,299.44523817680175,,,,,,,,,,,,,,,,,
12466,299.68393277929596,,,,,,,,,,,,,,,,,
12467,299.99293467082697,,,,,,,,,,,,,,,,,
12468,300.2999772413955,,,,,,,,,,,,,,,,,
12469,300.6639000543969,,,,,,,,,,,,,,,,,
12470,301.08481587360694,,,,,,,,,,,,,,,,,
12471,301.2904475761973,,,,,,,,,,,,,,,,,
12472,301.35755898076434,,,,,,,,,,,,,,,,,
12473,301.16173765994796,,,,,,,,,,,,,,,,,
12474,300.6884839415923,,,,,,,,,,,,,,,,,
12475,300.12325156372987,,,,,,,,,,,,,,,,,
12476,299.6194739632919,,,,,,,,,,,,,,,,,
12477,299.5592196678029,,,,,,,,,,,,,,,,,
12478,299.6925056312349,,,,,,,,,,,,,,,,,
12479,299.90440052008563,,,,,,,,,,,,,,,,,
12480,299.943749637295,,,,,,,,,,,,,,,,,
12481,300.127238513944,,,,,,,,,,,,,,,,,
12482,300.5468372218763,,,,,,,,,,,,,,,,,
12483,300.96784550569356,,,,,,,,,,,,,,,,,
12484,301.09135375881607,,,,,,,,,,,,,,,,,
12485,300.7990773298391,,,,,,,,,,,,,,,,,
12486,300.13000725033345,,,,,,,,,,,,,,,,,
12487,299.3164555757615,,,,,,,,,,,,,,,,,
12488,298.52825806870777,,,,,,,,,,,,,,,,,
12489,298.2576812683208,,,,,,,,,,,,,,,,,
12490,298.3216816671199,,,,,,,,,,,,,,,,,
12491,298.52867279473463,,,,,,,,,,,,,,,,,
12492,298.66067513592117,,,,,,,,,,,,,,,,,
12493,298.9627620864373,,,,,,,,,,,,,,,,,
12494,299.36721590848,,,,,,,,,,,,,,,,,
12495,299.8131275027811,,,,,,,,,,,,,,,,,
12496,300.18412864999453,,,,,,,,,,,,,,,,,
12497,300.4027015138352,,,,,,,,,,,,,,,,,
12498,300.20369440432154,,,,,,,,,,,,,,,,,
12499,299.81480674459186,,,,,,,,,,,,,,,,,
12500,299.4260602720858,,,,,,,,,,,,,,,,,
12501,299.4166502892497,,,,,,,,,,,,,,,,,
12502,299.60328817639333,,,,,,,,,,,,,,,,,
12503,299.8055957926151,,,,,,,,,,,,,,,,,
12504,299.9322297482077,,,,,,,,,,,,,,,,,
12505,300.1589059571036,,,,,,,,,,,,,,,,,
12506,300.5384474051189,,,,,,,,,,,,,,,,,
12507,300.92210967652,,,,,,,,,,,,,,,,,
12508,301.2143375966155,,,,,,,,,,,,,,,,,
12509,301.2032358075608,,,,,,,,,,,,,,,,,
12510,300.87223610957244,,,,,,,,,,,,,,,,,
12511,300.1904010088158,,,,,,,,,,,,,,,,,
12512,299.60037182676666,,,,,,,,,,,,,,,,,
12513,299.23700788488014,,,,,,,,,,,,,,,,,
12514,299.31764868918225,,,,,,,,,,,,,,,,,
12515,299.47069304086216,,,,,,,,,,,,,,,,,
12516,299.6800688220082,,,,,,,,,,,,,,,,,
12517,299.9677333524125,,,,,,,,,,,,,,,,,
12518,300.3235102933852,,,,,,,,,,,,,,,,,
12519,300.66003210200637,,,,,,,,,,,,,,,,,
12520,300.8021420149155,,,,,,,,,,,,,,,,,
12521,300.68827602889934,,,,,,,,,,,,,,,,,
12522,300.31870209083235,,,,,,,,,,,,,,,,,
12523,299.7856565246759,,,,,,,,,,,,,,,,,
12524,299.42134518952304,,,,,,,,,,,,,,,,,
12525,299.30686807829505,,,,,,,,,,,,,,,,,
12526,299.40104814640534,,,,,,,,,,,,,,,,,
12527,299.4833741108269,,,,,,,,,,,,,,,,,
12528,299.60307357769165,,,,,,,,,,,,,,,,,
12529,300.0223471039965,,,,,,,,,,,,,,,,,
12530,300.66062114273035,,,,,,,,,,,,,,,,,
12531,301.4263905915331,,,,,,,,,,,,,,,,,
12532,302.02287748226996,,,,,,,,,,,,,,,,,
12533,302.2729810386504,,,,,,,,,,,,,,,,,
12534,302.1109676998696,,,,,,,,,,,,,,,,,
12535,301.660698089841,,,,,,,,,,,,,,,,,
12536,301.3584668759186,,,,,,,,,,,,,,,,,
12537,301.40327811520933,,,,,,,,,,,,,,,,,
12538,301.7667778199552,,,,,,,,,,,,,,,,,
12539,302.1327610579222,,,,,,,,,,,,,,,,,
12540,302.36986532082125,,,,,,,,,,,,,,,,,
12541,302.4718762491254,,,,,,,,,,,,,,,,,
12542,302.59504411843704,,,,,,,,,,,,,,,,,
12543,302.5858977967262,,,,,,,,,,,,,,,,,
12544,302.3443753746855,,,,,,,,,,,,,,,,,
12545,301.52926060080927,,,,,,,,,,,,,,,,,
12546,300.2810369593269,,,,,,,,,,,,,,,,,
12547,299.1059502502679,,,,,,,,,,,,,,,,,
12548,298.1360740043561,,,,,,,,,,,,,,,,,
12549,297.730785424458,,,,,,,,,,,,,,,,,
12550,297.66308390296854,,,,,,,,,,,,,,,,,
12551,297.7778687478588,,,,,,,,,,,,,,,,,
12552,298.02874299015167,,,,,,,,,,,,,,,,,
12553,298.3354727516126,,,,,,,,,,,,,,,,,
12554,298.8808995408228,,,,,,,,,,,,,,,,,
12555,299.288367329702,,,,,,,,,,,,,,,,,
12556,299.6805903059341,,,,,,,,,,,,,,,,,
12557,299.8433929626167,,,,,,,,,,,,,,,,,
12558,299.8564360213627,,,,,,,,,,,,,,,,,
12559,299.66103458866775,,,,,,,,,,,,,,,,,
12560,299.5901649641432,,,,,,,,,,,,,,,,,
12561,299.7063907212109,,,,,,,,,,,,,,,,,
12562,300.06276199755865,,,,,,,,,,,,,,,,,
12563,300.4930881693199,,,,,,,,,,,,,,,,,
12564,300.89969661540897,,,,,,,,,,,,,,,,,
12565,301.3574888601747,,,,,,,,,,,,,,,,,
12566,301.74510090087614,,,,,,,,,,,,,,,,,
12567,301.9869107530549,,,,,,,,,,,,,,,,,
12568,302.0067740527033,,,,,,,,,,,,,,,,,
12569,301.7496942517976,,,,,,,,,,,,,,,,,
12570,301.1076075401266,,,,,,,,,,,,,,,,,
12571,300.2368458236825,,,,,,,,,,,,,,,,,
12572,299.5896292554967,,,,,,,,,,,,,,,,,
12573,299.3011548671734,,,,,,,,,,,,,,,,,
12574,299.3857524705064,,,,,,,,,,,,,,,,,
12575,299.44284219457967,,,,,,,,,,,,,,,,,
12576,299.6065421348247,,,,,,,,,,,,,,,,,
12577,299.8585672242063,,,,,,,,,,,,,,,,,
12578,300.0474455538927,,,,,,,,,,,,,,,,,
12579,300.1501745892206,,,,,,,,,,,,,,,,,
12580,300.2049854367279,,,,,,,,,,,,,,,,,
12581,300.20127979881994,,,,,,,,,,,,,,,,,
12582,299.8145008614611,,,,,,,,,,,,,,,,,
12583,299.11536796201364,,,,,,,,,,,,,,,,,
12584,298.31242407089684,,,,,,,,,,,,,,,,,
12585,297.81171574275044,,,,,,,,,,,,,,,,,
12586,297.66009671447256,,,,,,,,,,,,,,,,,
12587,297.6748940379319,,,,,,,,,,,,,,,,,
12588,297.8423517765037,,,,,,,,,,,,,,,,,
12589,298.25525675413024,,,,,,,,,,,,,,,,,
12590,298.89545428074626,,,,,,,,,,,,,,,,,
12591,299.48230071469214,,,,,,,,,,,,,,,,,
12592,299.82364921538505,,,,,,,,,,,,,,,,,
12593,299.8263689121896,,,,,,,,,,,,,,,,,
12594,299.5481533791416,,,,,,,,,,,,,,,,,
12595,299.1030136409318,,,,,,,,,,,,,,,,,
12596,298.6862766829164,,,,,,,,,,,,,,,,,
12597,298.5222235417062,,,,,,,,,,,,,,,,,
12598,298.54299570086647,,,,,,,,,,,,,,,,,
12599,298.6902512494866,,,,,,,,,,,,,,,,,
12600,298.91111243034396,,,,,,,,,,,,,,,,,
12601,299.28896166285307,,,,,,,,,,,,,,,,,
12602,299.97714551676853,,,,,,,,,,,,,,,,,
12603,300.65207855405384,,,,,,,,,,,,,,,,,
12604,301.24590199203936,,,,,,,,,,,,,,,,,
12605,301.41706045219,,,,,,,,,,,,,,,,,
12606,301.3198026464912,,,,,,,,,,,,,,,,,
12607,301.1113297071269,,,,,,,,,,,,,,,,,
12608,300.9309464090122,,,,,,,,,,,,,,,,,
12609,300.971804688379,,,,,,,,,,,,,,,,,
12610,301.1379980559171,,,,,,,,,,,,,,,,,
12611,301.4169179897089,,,,,,,,,,,,,,,,,
12612,301.69378825247446,,,,,,,,,,,,,,,,,
12613,301.9837963811613,,,,,,,,,,,,,,,,,
12614,302.30680643650345,,,,,,,,,,,,,,,,,
12615,302.4578667248805,,,,,,,,,,,,,,,,,
12616,302.2114216372385,,,,,,,,,,,,,,,,,
12617,301.37803295329405,,,,,,,,,,,,,,,,,
12618,300.37706835607116,,,,,,,,,,,,,,,,,
12619,299.59973799211997,,,,,,,,,,,,,,,,,
12620,299.20485085979254,,,,,,,,,,,,,,,,,
12621,299.10565435254057,,,,,,,,,,,,,,,,,
12622,299.1533268679619,,,,,,,,,,,,,,,,,
12623,299.251378899037,,,,,,,,,,,,,,,,,
12624,299.3100034180768,,,,,,,,,,,,,,,,,
12625,299.6140047769339,,,,,,,,,,,,,,,,,
12626,300.10771827709465,,,,,,,,,,,,,,,,,
12627,300.6770134239939,,,,,,,,,,,,,,,,,
12628,301.07556197897526,,,,,,,,,,,,,,,,,
12629,301.15014897487794,,,,,,,,,,,,,,,,,
12630,300.7912528305549,,,,,,,,,,,,,,,,,
12631,300.31861771805865,,,,,,,,,,,,,,,,,
12632,300.0516513827242,,,,,,,,,,,,,,,,,
12633,300.1922059581588,,,,,,,,,,,,,,,,,
12634,300.54464098457964,,,,,,,,,,,,,,,,,
12635,300.78715463298926,,,,,,,,,,,,,,,,,
12636,300.92197673365354,,,,,,,,,,,,,,,,,
12637,301.0177552520613,,,,,,,,,,,,,,,,,
12638,301.20406596188735,,,,,,,,,,,,,,,,,
12639,301.3637155254592,,,,,,,,,,,,,,,,,
12640,301.3852205704001,,,,,,,,,,,,,,,,,
12641,301.1456179123201,,,,,,,,,,,,,,,,,
12642,300.51810525352334,,,,,,,,,,,,,,,,,
12643,299.81561923032973,,,,,,,,,,,,,,,,,
12644,299.2815956527207,,,,,,,,,,,,,,,,,
12645,299.3052345887309,,,,,,,,,,,,,,,,,
12646,299.59549092758385,,,,,,,,,,,,,,,,,
12647,299.86501549241746,,,,,,,,,,,,,,,,,
12648,300.01618259004243,,,,,,,,,,,,,,,,,
12649,300.17158341966865,,,,,,,,,,,,,,,,,
12650,300.3803180061137,,,,,,,,,,,,,,,,,
12651,300.68400266147296,,,,,,,,,,,,,,,,,
12652,301.0183013541287,,,,,,,,,,,,,,,,,
12653,301.15866669186875,,,,,,,,,,,,,,,,,
12654,300.84271147459003,,,,,,,,,,,,,,,,,
12655,300.3462371835978,,,,,,,,,,,,,,,,,
12656,300.04523949744186,,,,,,,,,,,,,,,,,
12657,300.2204562169607,,,,,,,,,,,,,,,,,
12658,300.62012999065854,,,,,,,,,,,,,,,,,
12659,301.0762292995433,,,,,,,,,,,,,,,,,
12660,301.33318422598086,,,,,,,,,,,,,,,,,
12661,301.65999071461187,,,,,,,,,,,,,,,,,
12662,301.95905398059716,,,,,,,,,,,,,,,,,
12663,302.20554628066907,,,,,,,,,,,,,,,,,
12664,302.17044965268,,,,,,,,,,,,,,,,,
12665,301.7741501211796,,,,,,,,,,,,,,,,,
12666,301.02640020394773,,,,,,,,,,,,,,,,,
12667,300.23815871584003,,,,,,,,,,,,,,,,,
12668,299.5362819220585,,,,,,,,,,,,,,,,,
12669,299.32885927976514,,,,,,,,,,,,,,,,,
12670,299.343773847194,,,,,,,,,,,,,,,,,
12671,299.5215693231319,,,,,,,,,,,,,,,,,
12672,299.5348769735732,,,,,,,,,,,,,,,,,
12673,299.6150488750829,,,,,,,,,,,,,,,,,
12674,299.80066713846594,,,,,,,,,,,,,,,,,
12675,300.05468078485205,,,,,,,,,,,,,,,,,
12676,300.2411756103118,,,,,,,,,,,,,,,,,
12677,300.1139128797262,,,,,,,,,,,,,,,,,
12678,299.73165290256696,,,,,,,,,,,,,,,,,
12679,299.1368717059092,,,,,,,,,,,,,,,,,
12680,298.4937046551245,,,,,,,,,,,,,,,,,
12681,298.0688996397228,,,,,,,,,,,,,,,,,
12682,297.88085211232027,,,,,,,,,,,,,,,,,
12683,297.931115531029,,,,,,,,,,,,,,,,,
12684,298.1273776728453,,,,,,,,,,,,,,,,,
12685,298.57497697537866,,,,,,,,,,,,,,,,,
12686,299.15316511868605,,,,,,,,,,,,,,,,,
12687,299.69550236081886,,,,,,,,,,,,,,,,,
12688,300.0860040062056,,,,,,,,,,,,,,,,,
12689,300.2801411184438,,,,,,,,,,,,,,,,,
12690,300.16706482509244,,,,,,,,,,,,,,,,,
12691,299.8301953924604,,,,,,,,,,,,,,,,,
12692,299.5472780984118,,,,,,,,,,,,,,,,,
12693,299.5164162298895,,,,,,,,,,,,,,,,,
12694,299.7021975901317,,,,,,,,,,,,,,,,,
12695,299.88269494621704,,,,,,,,,,,,,,,,,
12696,299.9595604742755,,,,,,,,,,,,,,,,,
12697,300.13127126439684,,,,,,,,,,,,,,,,,
12698,300.4116914224424,,,,,,,,,,,,,,,,,
12699,300.75842472805726,,,,,,,,,,,,,,,,,
12700,300.99926268690086,,,,,,,,,,,,,,,,,
12701,300.9764266160479,,,,,,,,,,,,,,,,,
12702,300.60779520541763,,,,,,,,,,,,,,,,,
12703,299.9424563180412,,,,,,,,,,,,,,,,,
12704,299.27694265349265,,,,,,,,,,,,,,,,,
12705,298.9407972050613,,,,,,,,,,,,,,,,,
12706,298.96099525562255,,,,,,,,,,,,,,,,,
12707,299.1973079922331,,,,,,,,,,,,,,,,,
12708,299.5732033594208,,,,,,,,,,,,,,,,,
12709,300.2742696831153,,,,,,,,,,,,,,,,,
12710,301.04414574861784,,,,,,,,,,,,,,,,,
12711,301.65681695293216,,,,,,,,,,,,,,,,,
12712,302.03975166522406,,,,,,,,,,,,,,,,,
12713,302.2069192572987,,,,,,,,,,,,,,,,,
12714,302.20097340858797,,,,,,,,,,,,,,,,,
12715,302.0190381277811,,,,,,,,,,,,,,,,,
12716,301.9834461883909,,,,,,,,,,,,,,,,,
12717,302.19960603722507,,,,,,,,,,,,,,,,,
12718,302.6669876991062,,,,,,,,,,,,,,,,,
12719,303.0951876566423,,,,,,,,,,,,,,,,,
12720,303.26265133296243,,,,,,,,,,,,,,,,,
12721,303.0404801765067,,,,,,,,,,,,,,,,,
12722,302.68780000515426,,,,,,,,,,,,,,,,,
12723,302.43891583382043,,,,,,,,,,,,,,,,,
12724,302.33563492275863,,,,,,,,,,,,,,,,,
12725,301.84422316955425,,,,,,,,,,,,,,,,,
12726,300.94962571926874,,,,,,,,,,,,,,,,,
12727,299.9537376284218,,,,,,,,,,,,,,,,,
12728,299.2082195328741,,,,,,,,,,,,,,,,,
12729,298.778444026046,,,,,,,,,,,,,,,,,
12730,298.5890533057406,,,,,,,,,,,,,,,,,
12731,298.5992512228852,,,,,,,,,,,,,,,,,
12732,298.6624131520767,,,,,,,,,,,,,,,,,
12733,298.81468424710664,,,,,,,,,,,,,,,,,
12734,299.0911610481913,,,,,,,,,,,,,,,,,
12735,299.5518788895468,,,,,,,,,,,,,,,,,
12736,299.9518252803261,,,,,,,,,,,,,,,,,
12737,300.068435503864,,,,,,,,,,,,,,,,,
12738,299.78601692887725,,,,,,,,,,,,,,,,,
12739,299.36655983572945,,,,,,,,,,,,,,,,,
12740,298.9821665564487,,,,,,,,,,,,,,,,,
12741,298.7397515968353,,,,,,,,,,,,,,,,,
12742,298.6962481479486,,,,,,,,,,,,,,,,,
12743,298.7514780326391,,,,,,,,,,,,,,,,,
12744,298.9919478128508,,,,,,,,,,,,,,,,,
12745,299.39499683360816,,,,,,,,,,,,,,,,,
12746,299.9294149211196,,,,,,,,,,,,,,,,,
12747,300.4071439616123,,,,,,,,,,,,,,,,,
12748,300.72586583200217,,,,,,,,,,,,,,,,,
12749,300.7630169361477,,,,,,,,,,,,,,,,,
12750,300.3527042641008,,,,,,,,,,,,,,,,,
12751,299.59658503089923,,,,,,,,,,,,,,,,,
12752,298.83373576649245,,,,,,,,,,,,,,,,,
12753,298.40880651228105,,,,,,,,,,,,,,,,,
12754,298.3351915899445,,,,,,,,,,,,,,,,,
12755,298.3315664656664,,,,,,,,,,,,,,,,,
12756,298.3964519511237,,,,,,,,,,,,,,,,,
12757,298.647455664777,,,,,,,,,,,,,,,,,
12758,299.13837796486445,,,,,,,,,,,,,,,,,
12759,299.67088185088056,,,,,,,,,,,,,,,,,
12760,300.00952529920636,,,,,,,,,,,,,,,,,
12761,299.9590449166,,,,,,,,,,,,,,,,,
12762,299.5463806860412,,,,,,,,,,,,,,,,,
12763,299.03428258367666,,,,,,,,,,,,,,,,,
12764,298.59353361432994,,,,,,,,,,,,,,,,,
12765,298.5388194912255,,,,,,,,,,,,,,,,,
12766,298.6693847022925,,,,,,,,,,,,,,,,,
12767,298.9460083448144,,,,,,,,,,,,,,,,,
12768,299.188186581775,,,,,,,,,,,,,,,,,
12769,299.63077948144,,,,,,,,,,,,,,,,,
12770,300.182097704598,,,,,,,,,,,,,,,,,
12771,300.71640105239743,,,,,,,,,,,,,,,,,
12772,301.03219007832786,,,,,,,,,,,,,,,,,
12773,301.07352251879007,,,,,,,,,,,,,,,,,
12774,300.7120954849444,,,,,,,,,,,,,,,,,
12775,300.18792031467393,,,,,,,,,,,,,,,,,
12776,299.7641937568537,,,,,,,,,,,,,,,,,
12777,299.6592114952069,,,,,,,,,,,,,,,,,
12778,299.7883301222644,,,,,,,,,,,,,,,,,
12779,299.9246325503434,,,,,,,,,,,,,,,,,
12780,300.10912918140957,,,,,,,,,,,,,,,,,
12781,300.3639885210948,,,,,,,,,,,,,,,,,
12782,300.6525346802823,,,,,,,,,,,,,,,,,
12783,300.8189772032309,,,,,,,,,,,,,,,,,
12784,300.75745508932397,,,,,,,,,,,,,,,,,
12785,300.3410204324639,,,,,,,,,,,,,,,,,
12786,299.5377072702809,,,,,,,,,,,,,,,,,
12787,298.60398089364725,,,,,,,,,,,,,,,,,
12788,297.8323966847417,,,,,,,,,,,,,,,,,
12789,297.57098847353905,,,,,,,,,,,,,,,,,
12790,297.7174087638296,,,,,,,,,,,,,,,,,
12791,298.0137936081935,,,,,,,,,,,,,,,,,
12792,298.3110487825358,,,,,,,,,,,,,,,,,
12793,298.7380541465589,,,,,,,,,,,,,,,,,
12794,299.26045490168286,,,,,,,,,,,,,,,,,
12795,299.7853449848922,,,,,,,,,,,,,,,,,
12796,300.1295287894576,,,,,,,,,,,,,,,,,
12797,300.22339550811097,,,,,,,,,,,,,,,,,
12798,300.00704618745516,,,,,,,,,,,,,,,,,
12799,299.69238452343,,,,,,,,,,,,,,,,,
12800,299.4409791587689,,,,,,,,,,,,,,,,,
12801,299.33109516932836,,,,,,,,,,,,,,,,,
12802,299.38040537039313,,,,,,,,,,,,,,,,,
12803,299.4719603660097,,,,,,,,,,,,,,,,,
12804,299.6056991293387,,,,,,,,,,,,,,,,,
12805,299.8544843382734,,,,,,,,,,,,,,,,,
